run_id,recipe_key,family,multiplier,seed,target_relative,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total,acc,n_acc_samples
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|0,gaussian_global,0.5,0,0.078,2,False,0.36942675159235666,0.54,157,250,0.84,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|1,gaussian_global,0.5,1,0.078,2,False,0.36942675159235666,0.536,157,250,0.84,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|2,gaussian_global,0.5,2,0.078,2,False,0.3630573248407643,0.54,157,250,0.836,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|0,gaussian_global,1.0,0,0.156,2,False,0.3885350318471338,0.552,157,250,0.832,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|1,gaussian_global,1.0,1,0.156,2,False,0.3821656050955414,0.548,157,250,0.832,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|2,gaussian_global,1.0,2,0.156,2,False,0.37579617834394907,0.544,157,250,0.828,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|0,gaussian_global,2.0,0,0.312,2,False,0.4140127388535032,0.572,157,250,0.856,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|1,gaussian_global,2.0,1,0.312,2,False,0.36942675159235666,0.552,157,250,0.82,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|2,gaussian_global,2.0,2,0.312,2,False,0.3375796178343949,0.524,157,250,0.832,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|0,gaussian_global,4.0,0,0.624,2,False,0.49044585987261147,0.644,157,250,0.792,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|1,gaussian_global,4.0,1,0.624,2,False,0.25477707006369427,0.428,157,250,0.752,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|2,gaussian_global,4.0,2,0.624,2,False,0.34394904458598724,0.5,157,250,0.784,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|0,gaussian_layer_matched,0.5,0,0.078,2,False,0.4012738853503185,0.556,157,250,0.836,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|1,gaussian_layer_matched,0.5,1,0.078,2,False,0.4140127388535032,0.564,157,250,0.832,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|2,gaussian_layer_matched,0.5,2,0.078,2,False,0.39490445859872614,0.552,157,250,0.828,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|0,gaussian_layer_matched,1.0,0,0.156,2,False,0.445859872611465,0.6,157,250,0.812,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|1,gaussian_layer_matched,1.0,1,0.156,2,False,0.4267515923566879,0.592,157,250,0.836,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|2,gaussian_layer_matched,1.0,2,0.156,2,False,0.37579617834394907,0.556,157,250,0.82,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|0,gaussian_layer_matched,2.0,0,0.312,2,False,0.5605095541401274,0.684,157,250,0.808,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|1,gaussian_layer_matched,2.0,1,0.312,2,False,0.5159235668789809,0.66,157,250,0.82,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|2,gaussian_layer_matched,2.0,2,0.312,2,False,0.4267515923566879,0.584,157,250,0.812,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|0,gaussian_layer_matched,4.0,0,0.624,2,False,0.8089171974522293,0.776,157,250,0.548,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|1,gaussian_layer_matched,4.0,1,0.624,2,False,0.4585987261146497,0.548,157,250,0.636,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|2,gaussian_layer_matched,4.0,2,0.624,2,False,0.3630573248407643,0.5,157,250,0.716,250
