round,defense,bad_client_num,poison_rate,schedule,attack_active_this_round,tau,alpha,alpha_dirichlet,seed,variant,acc_global,acc_global_raw,acc_personalized,asr_global_targeted,asr_personalized_targeted,asr_unfiltered,asr_paper_benign,asr_paper_malicious,asr_paper_all,asr_paper_filtered_benign,asr_paper_filtered_malicious,asr_paper_filtered_all,asr_paper_frozen_benign,asr_paper_frozen_malicious,asr_paper_frozen_all,mta_personalized,mta_global,clean_loss_personalized,clean_loss_global,acc_target_class_personalized,acc_target_class_global,mask_keep_ratio,effective_trim_n,zero_sign_ratio,n_malicious_this_round,rounds_since_last_malicious,n_eval_clients,n_eval_clients_participated_this_round,acc_malicious_own,asr_malicious_own,n_eval_malicious,train_wall_s,eval_wall_s
24,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.09686450167973126,0.11982082866741317,0.21713325867861138,0.09686450167973125,0.10621500559910416,0.11965,0.1263392857142857,0.03571428571428571,0.10044642857142858,0.07291996410214571,0.023965407729515803,0.05893294799568002,,,,0.22265000000000001,0.0905,2.6452934509277344,2.3318783416748046,0.26869158878504673,0.037383177570093455,,-1,,0,1,10,1,0.23614221724524076,0.021276595744680854,4,1.095,12.467
26,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.12150055991041431,0.14557670772676368,0.22127659574468087,0.10246360582306831,0.13645016797312431,0.15125000000000002,0.14866071428571428,0.1685267857142857,0.15433673469387757,0.09026805933543863,0.15789853677319984,0.10959105288908468,,,,0.2323,0.1125,2.716828422546387,2.3199406280517576,0.32429906542056075,0.037383177570093455,,-1,,1,0,10,2,0.21388577827547592,0.15831466965285554,4,2.258,12.499
28,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.07446808510638303,0.13269876819708848,0.22295632698768197,0.2687569988801792,0.08857782754759239,0.09755,0.10401785714285713,0.2466517857142857,0.1447704081632653,0.052612064736158405,0.2307947900053163,0.10352141481306067,,,,0.223,0.104,2.776074180603027,2.33707405090332,0.22336448598130837,0.35046728971962615,,-1,,0,1,10,2,0.2054871220604703,0.2557390817469205,4,1.09,12.377
30,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.12597984322508393,0.13773796192609178,0.23633818589025757,0.07502799552071669,0.10257558790593506,0.11535000000000002,0.125,0.26004464285714285,0.1635841836734694,0.07450954722296059,0.2374738031628016,0.12107076320577229,,,,0.2407,0.1135,2.625472409057617,2.3154674072265626,0.27710280373831775,0.009345794392523364,,-1,,0,1,10,3,0.21038633818589025,0.27757558790593506,4,1.095,12.331
32,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.13101903695408734,0.14893617021276595,0.23617021276595745,0.10358342665173573,0.09171332586786114,0.10115,0.1080357142857143,0.28683035714285715,0.15911989795918366,0.058566531292336244,0.276212651324759,0.12075113701588559,,,,0.23659999999999998,0.119,2.6465606338500978,2.3111516571044923,0.24018691588785046,0.018691588785046728,,-1,,1,0,10,1,0.22130459126539753,0.32082866741321386,4,2.307,12.518
34,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1478163493840985,0.17973124300111987,0.2530795072788354,0.10638297872340426,0.0738521836506159,0.08204999999999998,0.09508928571428571,0.26116071428571425,0.14253826530612243,0.05066710669006734,0.243090366752082,0.1056451809935001,,,,0.24829999999999997,0.135,2.4936712493896485,2.3024065399169924,0.20841121495327103,0.028037383177570093,,-1,,1,0,10,3,0.23446248600223965,0.2679171332586786,4,2.226,12.333
36,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.16517357222844342,0.17805151175811873,0.2577267637178052,0.07166853303471445,0.0960246360582307,0.10675000000000001,0.11517857142857144,0.2120535714285714,0.14285714285714285,0.0635883649797089,0.19842719393997263,0.10211374468264137,,,,0.25695,0.1495,2.402602372741699,2.3050758056640626,0.2504672897196262,0.018691588785046728,,-1,,0,1,10,3,0.25027995520716684,0.21654535274356104,4,1.08,12.24
38,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.16965285554311316,0.173572228443449,0.2767637178051512,0.04983202687569989,0.0872340425531915,0.10315,0.11651785714285715,0.09933035714285716,0.11160714285714286,0.0630966239617611,0.08391413545414018,0.06904448438815512,,,,0.27705,0.1525,2.443288668823242,2.2932372894287107,0.2794392523364486,0.009345794392523364,,-1,,1,0,10,3,0.2942329227323628,0.08104703247480402,4,2.268,12.226
40,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.18756998880179176,0.19540873460246355,0.2557110862262038,0.020716685330347144,0.12721164613661812,0.1343,0.14330357142857142,0.13169642857142855,0.13998724489795916,0.11060525775440624,0.10929909631241108,0.11023206877097903,,,,0.25295,0.1675,2.6761429656982427,2.292176010131836,0.22990654205607478,0.0,,-1,,1,0,10,5,0.2830347144456886,0.10372340425531915,4,2.257,12.222
42,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.19316909294512874,0.18589025755879063,0.27161254199328105,0.06886898096304592,0.12810750279955205,0.1358,0.14955357142857145,0.13169642857142858,0.14445153061224492,0.11591835585665633,0.11812323195759264,0.11654832045692386,,,,0.26835,0.174,2.6326860763549806,2.286132369995117,0.24112149532710275,0.014018691588785047,,-1,,2,0,10,4,0.2410414333706607,0.12681970884658456,4,3.538,12.23
44,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.18477043673012317,0.18589025755879063,0.2900335946248601,0.09630459126539753,0.1310750279955207,0.13924999999999998,0.14866071428571428,0.171875,0.15529336734693877,0.11106623975762583,0.15626454089248584,0.12398004008187156,,,,0.2848,0.1665,2.406414270019531,2.282355209350586,0.2411214953271028,0.014018691588785047,,-1,,1,0,10,3,0.24538073908174693,0.16041433370660693,4,2.253,12.479
46,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.17189249720044797,0.18029115341545354,0.28661814109742445,0.177491601343785,0.07883538633818588,0.08625,0.10714285714285716,0.13616071428571427,0.11543367346938778,0.06795562643475357,0.11870637184265083,0.08245583940843851,,,,0.27690000000000003,0.1645,2.560693161010742,2.2806916198730467,0.19579439252336447,0.102803738317757,,-1,,2,0,10,3,0.2792553191489362,0.11996080627099664,4,3.75,12.591
48,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1657334826427772,0.17581187010078392,0.2862821948488242,0.10302351623740201,0.09294512877939529,0.10334999999999998,0.11607142857142856,0.1294642857142857,0.11989795918367348,0.07411985431829485,0.10945357106522087,0.08421520196027373,,,,0.28035,0.152,2.430044612121582,2.2890672454833982,0.23084112149532707,0.037383177570093455,,-1,,0,2,10,1,0.27897536394176936,0.11996080627099664,4,1.069,12.588
50,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.18253079507278835,0.18980963045912658,0.2826427771556551,0.14165733482642778,0.0986562150055991,0.11124999999999999,0.121875,0.18191964285714288,0.13903061224489796,0.07824478693128491,0.16421249265843135,0.10280698856761246,,,,0.28040000000000004,0.168,2.451632606506348,2.286470962524414,0.26168224299065423,0.04672897196261682,,-1,,1,0,10,1,0.25251959686450165,0.17441209406494962,4,2.737,12.334
52,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.17973124300111987,0.20044792833146696,0.28505039193729004,0.14837625979843225,0.09753639417693169,0.1091,0.12455357142857142,0.18526785714285715,0.14190051020408162,0.07864928814311804,0.1639837860752508,0.10303057326658453,,,,0.2812,0.171,2.505517945861816,2.2801851959228516,0.2490654205607477,0.09813084112149532,,-1,,0,2,10,2,0.2578387458006719,0.16727323628219484,4,1.144,12.349
54,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.18309070548712203,0.17189249720044797,0.29613661814109743,0.040873460246360585,0.1027995520716685,0.1159,0.12767857142857145,0.18415178571428573,0.14381377551020408,0.0815233209602423,0.16148189005331864,0.10436862641540696,,,,0.2933,0.1655,2.42800500793457,2.2700461273193357,0.2696261682242991,0.018691588785046728,,-1,,2,0,10,1,0.28835386338185887,0.1753919372900336,4,3.475,12.289
56,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1942889137737962,0.18085106382978722,0.29955207166853304,0.041993281075028,0.09759238521836505,0.10869999999999999,0.12232142857142855,0.08705357142857144,0.11224489795918367,0.07625938173218841,0.06106642404970665,0.07191853668005076,,,,0.2931,0.1755,2.4473274551391606,2.2816851806640623,0.23925233644859817,0.018691588785046728,,-1,,2,0,10,2,0.28401455767077266,0.06956886898096304,4,3.758,12.364
58,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1657334826427772,0.17749160134378494,0.2868421052631579,0.0341545352743561,0.0797872340425532,0.09374999999999999,0.10803571428571428,0.07700892857142858,0.09917091836734691,0.051396655774422075,0.06041717985916401,0.05397394837006263,,,,0.28285,0.1495,2.565482197570801,2.291386169433594,0.24953271028037385,0.014018691588785047,,-1,,1,0,10,2,0.3135498320268757,0.06159014557670773,4,2.208,12.925
60,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1998880179171333,0.1892497200447928,0.2977603583426652,0.12094064949608063,0.08247480403135497,0.0935,0.10982142857142858,0.12723214285714285,0.11479591836734696,0.05776399512311915,0.10275455025703317,0.07061843944709459,,,,0.28979999999999995,0.183,2.482985357666016,2.2799359283447265,0.22336448598130842,0.04205607476635514,,-1,,1,0,10,2,0.3428051511758119,0.12975923852183652,4,2.243,12.335
62,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.15341545352743557,0.15453527435610304,0.29944008958566626,0.12206047032474804,0.07575587905935052,0.0891,0.11026785714285714,0.125,0.11447704081632652,0.050221462307756294,0.10302340246636772,0.06530773092450241,,,,0.2953,0.139,2.591284854125977,2.2685835876464844,0.2607476635514019,0.018691588785046728,,-1,,0,2,10,2,0.34168533034714443,0.12975923852183652,4,1.088,12.415
64,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.16181410974244126,0.1763717805151176,0.318421052631579,0.1528555431131019,0.08997760358342664,0.10505,0.12767857142857145,0.12388392857142856,0.12659438775510207,0.06440224939435008,0.10032291606002369,0.07466529701311396,,,,0.31745,0.1495,2.445513932800293,2.2804537200927735,0.3093457943925234,0.04672897196261682,,-1,,0,4,10,2,0.342525195968645,0.13003919372900336,4,1.115,12.384
66,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.17805151175811873,0.18756998880179176,0.29389697648376256,0.09686450167973125,0.07200447928331467,0.08595,0.10892857142857142,0.0859375,0.10235969387755102,0.04645168110439665,0.07467549800189134,0.054515628789395136,,,,0.29105,0.163,2.623026640319824,2.274760696411133,0.26728971962616827,0.037383177570093455,,-1,,0,1,10,1,0.341545352743561,0.08706606942889138,4,1.11,12.387
68,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.15621500559910417,0.17525195968645013,0.3046472564389698,0.15677491601343785,0.0797872340425532,0.09315000000000001,0.109375,0.08705357142857144,0.10299744897959184,0.05050858358856247,0.07343656533906329,0.057059435517276984,,,,0.30245,0.1445,2.4598462509155277,2.280343215942383,0.2841121495327103,0.04672897196261682,,-1,,0,3,10,1,0.34308510638297873,0.08734602463605823,4,1.08,13.22
70,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.16013437849944012,0.16797312430011202,0.3092945128779395,0.09126539753639418,0.08163493840985443,0.09555000000000001,0.11383928571428573,0.053571428571428575,0.09661989795918367,0.050727439853344894,0.04410033898456581,0.048833982462265155,,,,0.30984999999999996,0.1485,2.509622094726562,2.2871383666992187,0.3144859813084112,0.0514018691588785,,-1,,1,0,10,1,0.34252519596864506,0.05753079507278835,4,2.294,12.511
72,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.1685330347144457,0.19316909294512874,0.3327547592385219,0.13213885778275475,0.09020156774916013,0.10295000000000001,0.12008928571428572,0.10267857142857142,0.11511479591836736,0.05767083662051529,0.0871985975941611,0.06610733975584265,,,,0.33075,0.1575,2.3095782577514647,2.279567199707031,0.314018691588785,0.06542056074766354,,-1,,1,0,10,0,0.35316349384098544,0.1265397536394177,4,2.331,12.403
74,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.18980963045912658,0.173572228443449,0.293952967525196,0.06438969764837627,0.12480403135498322,0.13935,0.14553571428571427,0.16517857142857142,0.15114795918367346,0.08030956818516277,0.15216829005855148,0.10084063157755954,,,,0.2993,0.1695,2.5931708129882813,2.269069381713867,0.3439252336448598,0.0,,-1,,1,0,10,3,0.353023516237402,0.15817469204927212,4,2.294,12.391
76,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.21052631578947367,0.18197088465845468,0.2912653975363942,0.0677491601343785,0.10134378499440089,0.11320000000000001,0.12098214285714286,0.09933035714285715,0.11479591836734696,0.06627297418720828,0.08392041270585085,0.07131509947824902,,,,0.29009999999999997,0.1885,2.6653023193359373,2.2730372314453127,0.2803738317757009,0.004672897196261682,,-1,,1,0,10,1,0.36324188129899215,0.08692609182530796,4,2.346,13.209
78,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.17413213885778278,0.15341545352743557,0.3095184770436731,0.1019036954087346,0.050167973124300116,0.060250000000000005,0.07991071428571428,0.07700892857142858,0.07908163265306123,0.031428854990040486,0.06515022688464356,0.041063532674212797,,,,0.3013,0.157,2.5968707839965823,2.2685450439453123,0.23271028037383176,0.014018691588785047,,-1,,1,0,10,2,0.38045912653975367,0.07698768197088467,4,2.265,12.439
80,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.17021276595744683,0.1892497200447928,0.2978163493840985,0.04759238521836506,0.05257558790593505,0.06405,0.08794642857142856,0.12388392857142858,0.09821428571428571,0.03449689685547277,0.10760352859775973,0.05538450592469761,,,,0.29165,0.152,2.6229040466308597,2.2672251739501954,0.2401869158878504,0.0,,-1,,0,1,10,1,0.3666013437849944,0.12639977603583427,4,1.089,12.31
