alpha,seed,client_id,is_malicious,class_id,is_target_class,numerator,denominator,ratio_J
0.5,0,3,False,4,False,0.9103345744280774,0.8119902272416791,1.742253355954446
0.5,0,3,False,5,False,1.0271340838616834,0.9407773671533957,1.6966855244317014
0.5,0,3,False,6,False,0.8980655785496225,0.9932047643156127,1.4051747306383804
0.5,0,3,False,7,False,0.994265043082157,1.131006707827659,1.3661489868223466
0.5,0,3,False,8,False,0.9602392250798769,1.0848425209503623,1.3755418811031155
0.5,0,3,False,9,False,1.0895700136398667,1.5189578466531677,1.1147320689014077
0.5,0,4,False,0,True,0.9727355953443197,0.6468420269880677,2.354275001505135
0.5,0,4,False,1,False,1.0959680495066215,1.7170151811728318,0.9992735005485615
0.5,0,4,False,2,False,1.0316321307129728,0.5322820861959755,3.034195932774314
0.5,0,4,False,3,False,1.0133321895777165,0.6694762510544345,2.3696121905370062
0.5,0,4,False,4,False,0.9081847203991603,0.8141962240333174,1.7462471856707664
0.5,0,4,False,5,False,1.0468159327239674,0.934315070321724,1.75403228293577
0.5,0,4,False,6,False,0.9092964798615535,1.0332901063274327,1.3776657162800052
0.5,0,4,False,7,False,0.997433242840549,1.1171982456182095,1.3977007739117793
0.5,0,4,False,8,False,0.951886856541254,1.0432175247304105,1.4284698171345676
0.5,0,4,False,9,False,1.072715304465254,1.4921672835575965,1.1254535498161926
0.5,0,5,False,0,True,0.990786968187868,0.5502235127144388,2.9075593313648542
0.5,0,5,False,1,False,1.105759023027993,1.7947954148502714,0.9947936071256118
0.5,0,5,False,2,False,1.0231250924289994,0.5961353576984194,2.77122188370645
0.5,0,5,False,3,False,1.0044642227898535,0.5947154437658675,2.727173079130896
0.5,0,5,False,4,False,0.9045105799182799,0.8379008571152134,1.7430444468804038
0.5,0,5,False,5,False,1.0337363330929714,0.8759935118910477,1.9054446442268833
0.5,0,5,False,6,False,0.9044998408151695,1.0399569036884626,1.4043669411654873
0.5,0,5,False,7,False,0.990482246137111,1.0786496035074131,1.482701587075653
0.5,0,5,False,8,False,0.9615987571278001,1.0985078070113892,1.4134426464023127
0.5,0,5,False,9,False,1.0810370483396117,1.533121587757477,1.1385482082050995
0.5,0,6,False,0,True,0.9743387669243029,0.5727707528180344,2.8037183998276163
0.5,0,6,False,1,False,1.0905826607919729,1.7402882742674146,1.032862803333305
0.5,0,6,False,2,False,1.030212466775038,0.5661676177067859,2.999072868064504
0.5,0,6,False,3,False,1.0216443072933998,0.5990895556137197,2.810691718059122
0.5,0,6,False,4,False,0.9014679299170099,0.8205973886791675,1.8106119957964826
0.5,0,6,False,5,False,1.0555119181961492,0.9386982924146766,1.853285622055303
0.5,0,6,False,6,False,0.9084442045970282,0.9696265585367165,1.544183825047099
0.5,0,6,False,7,False,0.9895914086473441,1.1665172624211657,1.398202225583176
0.5,0,6,False,8,False,0.9464165976637486,1.1570669693043805,1.3481216862214085
0.5,0,6,False,9,False,1.0817903082120224,1.469177328237938,1.2135959298463952
0.5,0,7,True,0,True,0.9896717430881311,0.5576932816829616,2.7756074315983494
0.5,0,7,True,1,False,1.0941739898863414,1.7537969534918274,0.9758192006700492
0.5,0,7,True,2,False,1.0199600114895413,0.5735762761228718,2.7813410713016427
0.5,0,7,True,3,False,1.0111462095246662,0.6090720044919554,2.596615253769014
0.5,0,7,True,4,False,0.9097948339996381,0.8565012734299899,1.6614135086273438
0.5,0,7,True,5,False,1.0335563094857203,0.9160475011827122,1.764730663650133
0.5,0,7,True,6,False,0.9173529895807033,1.025318425946812,1.3993939832798172
0.5,0,7,True,7,False,0.9906069293996306,1.1077288311215778,1.3987180716553094
0.5,0,7,True,8,False,0.9563937917633073,1.0540537579218805,1.4191760427874
0.5,0,7,True,9,False,1.0773433195574686,1.5462116946074118,1.0898016300191016
0.5,0,8,True,0,True,0.9818424462689405,0.5793599742945684,2.6807495133485735
0.5,0,8,True,1,False,1.0823071399770858,1.7060496104446619,1.0035101934922233
0.5,0,8,True,2,False,1.0230334461047,0.5480742991650008,2.952659152076253
0.5,0,8,True,3,False,1.0166061876808792,0.5975018228510516,2.6913887638161493
0.5,0,8,True,4,False,0.9088474146584564,0.8591454732289672,1.6733515515751247
0.5,0,8,True,5,False,1.048440720305417,0.9735486462156505,1.7035274801281624
0.5,0,8,True,6,False,0.912792301744642,1.0432711158155925,1.3840051490309475
0.5,0,8,True,7,False,1.0014333410226417,1.1575338990510633,1.3685203151431657
0.5,0,8,True,8,False,0.9550338569378858,1.0522875256573807,1.4356456742907435
0.5,0,8,True,9,False,1.0696635431365231,1.483227633276063,1.1407810726941359
0.5,0,9,False,0,True,0.990583931843505,0.5324055586490715,2.9180312683626446
0.5,0,9,False,1,False,1.106565260153124,1.850224148592481,0.937980759971783
0.5,0,9,False,2,False,1.020908681436593,0.5666029904678102,2.825851124094051
0.5,0,9,False,3,False,1.0073899990888544,0.5809815985711393,2.719421339916326
0.5,0,9,False,4,False,0.9067990076243438,0.8043722114016129,1.76805276149548
0.5,0,9,False,5,False,1.0277188500078818,0.9294641549485448,1.7341350647179468
0.5,0,9,False,6,False,0.9056296261422404,1.0049194748216284,1.4133854036534275
0.5,0,9,False,7,False,0.9857224201055383,1.1253289987323918,1.3737774002348226
0.5,0,9,False,8,False,0.9588065024403006,1.046858842005738,1.43642874863629
0.5,0,9,False,9,False,1.0898759553852564,1.5588420218095822,1.0965191232537497
0.5,0,10,False,0,True,0.9798315314013444,0.5662357372823511,2.779695517300291
0.5,0,10,False,1,False,1.0950993425725264,1.774352994844746,0.9914175119327909
0.5,0,10,False,2,False,1.0316014320221127,0.5593330046733909,2.962678877571259
0.5,0,10,False,3,False,1.0158174491095036,0.614273344269637,2.6564221329675184
0.5,0,10,False,4,False,0.9108582317502206,0.8436589500630789,1.7343109289496292
0.5,0,10,False,5,False,1.0377561376177318,0.9346529139724408,1.783561289137223
0.5,0,10,False,6,False,0.9094794362636871,1.0000655790703863,1.4608562928130735
0.5,0,10,False,7,False,0.9886984180067533,1.1488794918974088,1.382395952510216
0.5,0,10,False,8,False,0.955845255616704,1.0537789646058753,1.457072478774596
0.5,0,10,False,9,False,1.0750132386598668,1.5047690193206844,1.1475908127878482
0.5,0,11,False,0,True,0.9773887730167278,0.5730914952087367,2.729708597221463
0.5,0,11,False,1,False,1.0923799639622174,1.7769401399798939,0.983951818936925
0.5,0,11,False,2,False,1.0341833490345225,0.5664844637560241,2.9220150100021693
0.5,0,11,False,3,False,1.0108681899344465,0.5983565701553558,2.7040042583441135
0.5,0,11,False,4,False,0.9047676080312107,0.8475105215125109,1.7086961869375124
0.5,0,11,False,5,False,1.0462866241014146,0.9033203666308529,1.853880669605736
0.5,0,11,False,6,False,0.9092233398817738,0.9936824445788873,1.4645218763192023
0.5,0,11,False,7,False,0.980448116521387,1.1451903786248965,1.370313167365252
0.5,0,11,False,8,False,0.9542839081024893,1.1133280622160044,1.3719154579656103
0.5,0,11,False,9,False,1.0901696031346766,1.4820955573368364,1.1773098241922677
0.5,0,12,False,0,True,0.9717625369936409,0.6315025132723925,2.473228611468584
0.5,0,12,False,1,False,1.0863471060134333,1.7694237956253742,0.9867700085782505
0.5,0,12,False,2,False,1.034731224728362,0.5443547523935727,3.055095067477517
0.5,0,12,False,3,False,1.0178960548245817,0.6035286851673346,2.710720296537472
0.5,0,12,False,4,False,0.904014776383075,0.8428957915238711,1.7237760276311223
0.5,0,12,False,5,False,1.0481653119399454,0.9266214311188575,1.8180534015496521
0.5,0,12,False,6,False,0.92306518434015,0.9976310067031317,1.4871049700848122
0.5,0,12,False,7,False,0.9775016272584797,1.1498963997128233,1.3662745158388907
0.5,0,12,False,8,False,0.9593907553723208,1.1038638046438405,1.3968804174382625
0.5,0,12,False,9,False,1.0771256589242548,1.430281819838803,1.2103861517976031
0.5,0,13,False,0,True,0.9932053329097769,0.5913140803298443,2.6875625509066787
0.5,0,13,False,1,False,1.1057171525490481,1.7373606088765075,1.0183377296292955
0.5,0,13,False,2,False,1.0265490229407819,0.5771993671640799,2.8457163318306447
0.5,0,13,False,3,False,1.009996535382752,0.5899508416176102,2.7393140033622316
0.5,0,13,False,4,False,0.8990882042322204,0.812280250501337,1.7710636292995647
0.5,0,13,False,5,False,1.0510809280715736,0.959421043777059,1.7529304069201452
0.5,0,13,False,6,False,0.9079612933518361,1.0832512539188295,1.3411454885461778
0.5,0,13,False,7,False,0.9737926203652617,1.0772542482973693,1.4463920371281986
0.5,0,13,False,8,False,0.9567775065530495,1.048006572935893,1.460779645669752
0.5,0,13,False,9,False,1.0758301845257003,1.5239617325814707,1.1295551030185411
0.5,0,14,False,0,True,0.976676084315254,0.5471163012587952,2.8843853147647946
0.5,0,14,False,1,False,1.0970412000037153,1.779181996482013,0.9962880928771977
0.5,0,14,False,2,False,1.0302611907922266,0.61708751703574,2.697633563967863
0.5,0,14,False,3,False,1.0097059323936528,0.5585320985627298,2.920983798875359
0.5,0,14,False,4,False,0.9119226139785815,0.8078078235134913,1.824031389324254
0.5,0,14,False,5,False,1.0401328438965278,0.8882826307053288,1.8919951430895037
0.5,0,14,False,6,False,0.9180543369098649,1.0219934551149243,1.451451903025944
0.5,0,14,False,7,False,0.9862375916193122,1.109120739724301,1.4367628927274874
0.5,0,14,False,8,False,0.9526548503155716,1.149895281408676,1.33862727060527
0.5,0,14,False,9,False,1.0773135256871633,1.5209821561939998,1.1444593472230011
0.5,0,15,False,0,True,0.9711995326810647,0.5960025975696919,2.6523715344044025
0.5,0,15,False,1,False,1.0954035666751951,1.762478026472276,1.0116364889954588
0.5,0,15,False,2,False,1.0297375968188351,0.5520019130895653,3.036407341809955
0.5,0,15,False,3,False,1.0141013534853858,0.5845885088967513,2.823612749482433
0.5,0,15,False,4,False,0.9072838171208623,0.8662845635297376,1.7047340472166042
0.5,0,15,False,5,False,1.0449996343303158,0.9180628423823504,1.8527540636429036
0.5,0,15,False,6,False,0.916066118615863,1.0586639414512728,1.4084542538411517
0.5,0,15,False,7,False,0.9813228152735959,1.1439334921143849,1.3963206692270738
0.5,0,15,False,8,False,0.9625046689212836,1.0782634867803498,1.4529544253627584
0.5,0,15,False,9,False,1.0773810114308113,1.4397206277136203,1.2180500557814948
0.5,0,16,False,0,True,0.9873111739440019,0.5469193517063755,2.9426635063080435
0.5,0,16,False,1,False,1.0978043681150704,1.7698361160725584,1.011117769303673
0.5,0,16,False,2,False,1.028576958185213,0.5918193281133597,2.833071192471678
0.5,0,16,False,3,False,1.0066206393359172,0.5879612214633131,2.7907889116983884
0.5,0,16,False,4,False,0.9092598804325156,0.825283513035436,1.795951901323061
0.5,0,16,False,5,False,1.0467400064949908,0.878784508867518,1.9416290991591243
0.5,0,16,False,6,False,0.9096537978446335,1.0499839946649487,1.4122230625990508
0.5,0,16,False,7,False,0.9849559050662932,1.0982547064256907,1.4619198287232051
0.5,0,16,False,8,False,0.9483518014696308,1.1409395607889337,1.354929429657432
0.5,0,16,False,9,False,1.0807250795903482,1.510217698861866,1.1665020753402633
0.5,0,17,False,0,True,0.9802770429206619,0.5658864402011001,2.8535286987227875
0.5,0,17,False,1,False,1.09855202752621,1.8023599119508342,1.0040187212777287
0.5,0,17,False,2,False,1.023947640506707,0.5635712196402254,2.9928961199849247
0.5,0,17,False,3,False,1.0121609614815672,0.6093214800062039,2.7363131318013814
0.5,0,17,False,4,False,0.9058326199318997,0.7876666038409776,1.894384902513786
0.5,0,17,False,5,False,1.0371714926455882,0.8810655907065471,1.9391215418602634
0.5,0,17,False,6,False,0.9092534900647079,1.0148017428012372,1.475932420095035
0.5,0,17,False,7,False,0.9852589331328896,1.168522766857481,1.388915750878205
0.5,0,17,False,8,False,0.9665787222092296,1.1073308468393022,1.4378796343080584
0.5,0,17,False,9,False,1.0809667119858355,1.4994733971560914,1.1875072102393844
0.5,0,18,False,0,True,0.9853118904409496,0.5186454259344193,3.0273695208227296
0.5,0,18,False,1,False,1.1079783164379333,1.8199040980772017,0.9701636997322315
0.5,0,18,False,2,False,1.0150676301217516,0.5612348780590323,2.8821235138211296
0.5,0,18,False,3,False,1.007458935735372,0.6112029178650387,2.6266620344650677
0.5,0,18,False,4,False,0.9082127946990561,0.8193231639079639,1.7664227319107204
0.5,0,18,False,5,False,1.04218151540383,0.9211426170652869,1.8029295339269789
0.5,0,18,False,6,False,0.9096303779484463,1.0709906008544308,1.3534479502308325
0.5,0,18,False,7,False,0.9852653092120203,1.0678902439895674,1.4702420351660948
0.5,0,18,False,8,False,0.9543264645429508,1.0027453570035785,1.5165913347176756
0.5,0,18,False,9,False,1.084567988214949,1.6069206972434809,1.0755351288890551
0.5,0,19,False,0,True,0.9793982123441913,0.5320808599427138,2.9376355746941956
0.5,0,19,False,1,False,1.1069614919155217,1.8452552732895906,0.957397538891988
0.5,0,19,False,2,False,1.0283238286692202,0.5889824900688952,2.7864019433696687
0.5,0,19,False,3,False,1.011051078360571,0.5750185053058139,2.8061283014002414
0.5,0,19,False,4,False,0.8989040777378758,0.8037340452950724,1.7849137461133573
0.5,0,19,False,5,False,1.0346852198836354,0.9404517992979907,1.7558521846520272
0.5,0,19,False,6,False,0.9128579968926247,1.0196145593279906,1.4288394904856252
0.5,0,19,False,7,False,0.9795127680650794,1.08828848698153,1.4364228836450907
0.5,0,19,False,8,False,0.9549462849221912,1.0428376913194932,1.4614315289767459
0.5,0,19,False,9,False,1.0933587479276736,1.5637362891709097,1.1158746661298045
0.5,0,20,False,0,True,0.9795019160526622,0.6158018308927521,2.6684617837688545
0.5,0,20,False,1,False,1.0999615293719953,1.7103449128682668,1.0789230447995026
0.5,0,20,False,2,False,1.0275998935027717,0.5384341641636387,3.201755140621247
0.5,0,20,False,3,False,1.0128683353226777,0.5849504192453694,2.9048961506436615
0.5,0,20,False,4,False,0.9027744322890023,0.8673348999581983,1.746180372163169
0.5,0,20,False,5,False,1.0473151629916149,0.9167897623126222,1.9164800808945257
0.5,0,20,False,6,False,0.9108427939368375,1.0040393077591996,1.5219114504805797
0.5,0,20,False,7,False,0.9862488146200352,1.1395220812016273,1.4519792916803378
0.5,0,20,False,8,False,0.9639460214609864,1.142173522596424,1.4158501797248189
0.5,0,20,False,9,False,1.0689408013018986,1.4806090990019019,1.21118341063247
0.5,0,21,False,0,True,0.9753537320775802,0.5239955232104405,2.982136484500587
0.5,0,21,False,1,False,1.1020751463578808,1.8557447925759498,0.9514498466494582
0.5,0,21,False,2,False,1.0301398650657803,0.578514203114083,2.8528248635582933
0.5,0,21,False,3,False,1.0123604000542736,0.582310175756523,2.785311113049824
0.5,0,21,False,4,False,0.9096203248608078,0.877267990676944,1.6611957642124582
0.5,0,21,False,5,False,1.0415564487868227,0.9002987663662482,1.8534851025004682
0.5,0,21,False,6,False,0.9232324564890718,1.044296899122411,1.4163807575585485
0.5,0,21,False,7,False,0.9732807641827065,1.0445078135582468,1.4928610585491915
0.5,0,21,False,8,False,0.9525621434218213,1.0829320655187755,1.4092402769928523
0.5,0,21,False,9,False,1.0798191057398299,1.5101317701003771,1.145589714182207
0.5,0,22,False,0,True,0.9827511549318898,0.5502394524984633,2.880129228079742
0.5,0,22,False,1,False,1.0920169466017868,1.816288357141154,0.9695377355931325
0.5,0,22,False,2,False,1.032683660393019,0.5660865744264624,2.941742049255073
0.5,0,22,False,3,False,1.0100320599059638,0.5867950964666504,2.775676324744911
0.5,0,22,False,4,False,0.9119632359983035,0.8614673282800198,1.7070988026153353
0.5,0,22,False,5,False,1.0385491866452021,0.9103747563204119,1.8396152502788696
0.5,0,22,False,6,False,0.9092982848178331,1.0443462987170327,1.4040480735359124
0.5,0,22,False,7,False,0.9858090451802971,1.112864885439333,1.4284679390963142
0.5,0,22,False,8,False,0.9578684722975962,1.0910510025026732,1.4157317249077248
0.5,0,22,False,9,False,1.0790272121563138,1.4604862482077987,1.1913930526155585
0.5,0,23,False,0,True,0.9803599107763136,0.5604884368124047,2.770694382078747
0.5,0,23,False,1,False,1.097028362615173,1.7632761371736785,0.9855241332533107
0.5,0,23,False,2,False,1.03148932290555,0.5687806514403501,2.872695938451061
0.5,0,23,False,3,False,1.0069588278362476,0.6332136149664879,2.5190176310478645
0.5,0,23,False,4,False,0.909146196908914,0.8085606650791514,1.7811104602889614
0.5,0,23,False,5,False,1.0319426191786343,0.906173698300005,1.8039057144329536
0.5,0,23,False,6,False,0.9045289168359051,1.014853758063555,1.4118505549380589
0.5,0,23,False,7,False,0.994846443797671,1.1192875160829716,1.4079399422411132
0.5,0,23,False,8,False,0.9573104584600833,1.098809186990614,1.3800672805462846
0.5,0,23,False,9,False,1.0863888849569279,1.5265563350907818,1.127307030582453
0.5,0,24,False,0,True,0.9855739110734983,0.5391798083302205,2.8800831810842005
0.5,0,24,False,1,False,1.1005207444276248,1.828098977375011,0.9485232478628829
0.5,0,24,False,2,False,1.0278633399436017,0.554856841105971,2.9187969501694315
0.5,0,24,False,3,False,1.0070976312479085,0.6167467515780508,2.5728481564667494
0.5,0,24,False,4,False,0.9042642311813404,0.8332756598966242,1.7098425022081243
0.5,0,24,False,5,False,1.0404460827741329,0.911754674320424,1.798005571277798
0.5,0,24,False,6,False,0.9067465160972723,1.0049041788596236,1.4217089438531694
0.5,0,24,False,7,False,0.9823079985749564,1.0931663586068356,1.415829230748008
0.5,0,24,False,8,False,0.957409933778712,1.0751127248831591,1.4031153612370026
0.5,0,24,False,9,False,1.0877700049948587,1.54290402504408,1.110830048779052
0.5,0,25,False,0,True,0.9797766733616919,0.6137550305273711,2.5709207214336054
0.5,0,25,False,1,False,1.089477337589814,1.8001642148951043,0.9746815169804224
0.5,0,25,False,2,False,1.0324439229074966,0.5336494426042305,3.1157820145528
0.5,0,25,False,3,False,1.0206414288469734,0.5908063969926897,2.7821763701043976
0.5,0,25,False,4,False,0.9032159798202161,0.8377945071304316,1.7362439996190129
0.5,0,25,False,5,False,1.0410656062424277,0.8906172998691884,1.8825374561070627
0.5,0,25,False,6,False,0.9180381651087932,1.042266641731736,1.418530088302423
0.5,0,25,False,7,False,0.9713773233835787,1.135936503871505,1.377179529250174
0.5,0,25,False,8,False,0.9622354954915415,1.0812681443378318,1.433192804308387
0.5,0,25,False,9,False,1.081727663005,1.4737418180399113,1.1820971846348527
0.5,0,26,False,0,True,0.991087581075,0.5565295385109283,2.8007413041621216
0.5,0,26,False,1,False,1.1033625455142118,1.7659583152328358,0.9826231043431182
0.5,0,26,False,2,False,1.023043321151341,0.5314383639699738,3.0275428879905384
0.5,0,26,False,3,False,1.0058246818907919,0.6198547490791753,2.5520050982200835
0.5,0,26,False,4,False,0.9051193029923048,0.7980648406655713,1.783679540999239
0.5,0,26,False,5,False,1.0369362231274974,0.971973061404434,1.6778263068416466
0.5,0,26,False,6,False,0.9011938654188073,1.0021472033153824,1.4142815960396573
0.5,0,26,False,7,False,0.9892475177072882,1.1040896069550585,1.409126003973994
0.5,0,26,False,8,False,0.9596015752808368,1.1245059735588425,1.3420798856939573
0.5,0,26,False,9,False,1.0845844302116194,1.525438347307798,1.1181958804482113
0.5,0,27,False,0,True,0.9763998814418317,0.5528386138225249,2.8073302111186345
0.5,0,27,False,1,False,1.1003179986514346,1.7983410382408582,0.972546360047531
0.5,0,27,False,2,False,1.028194811928866,0.6046727086044659,2.7028328666951795
0.5,0,27,False,3,False,1.0145082511022274,0.5803377225814643,2.7786825463377123
0.5,0,27,False,4,False,0.9032168497072052,0.8205233255198169,1.7497066806836057
0.5,0,27,False,5,False,1.0402296398581186,0.8882611894197774,1.861455626431254
0.5,0,27,False,6,False,0.9118625438582828,1.0029833112372648,1.445106387545719
0.5,0,27,False,7,False,0.9840048055336776,1.1394722436498477,1.3726430623763344
0.5,0,27,False,8,False,0.9564012042728798,1.1054075779712416,1.375250550602701
0.5,0,27,False,9,False,1.0848635621673028,1.507162268952738,1.1441402395256626
0.5,0,28,False,0,True,0.9832782433489642,0.5964229229005801,2.739106200286749
0.5,0,28,False,1,False,1.090687142620251,1.7704407180069408,1.0235417738597514
0.5,0,28,False,2,False,1.0280118833049994,0.5391439257482924,3.1679636247241487
0.5,0,28,False,3,False,1.009860272597646,0.598834735672795,2.801825423587008
0.5,0,28,False,4,False,0.9044029465313413,0.8276069965536185,1.8156184321641349
0.5,0,28,False,5,False,1.0425029311673095,0.9491431900636654,1.8248716175779944
0.5,0,28,False,6,False,0.9117205388596087,0.9811876022772813,1.5438192589927344
0.5,0,28,False,7,False,0.9851219271783876,1.1690352106698998,1.4000681040965834
0.5,0,28,False,8,False,0.9634901378388814,1.1431209132578533,1.4003670111435917
0.5,0,28,False,9,False,1.0809243420727992,1.425063784849074,1.2602240447924806
0.5,0,29,False,0,True,0.9834633008358119,0.5795289974079619,2.7112985717571916
0.5,0,29,False,1,False,1.1049392643063203,1.7684635599604637,0.9982438642631855
0.5,0,29,False,2,False,1.027180555639748,0.5489361182320646,2.9896430666873313
0.5,0,29,False,3,False,1.0029994329187852,0.5936720179597053,2.699283290585711
0.5,0,29,False,4,False,0.9061141838410499,0.8017344269926509,1.8057048064036747
0.5,0,29,False,5,False,1.0326368254292007,0.9293146786679723,1.7753303186080156
0.5,0,29,False,6,False,0.9049204131051743,1.0046135004852028,1.4391489104299302
0.5,0,29,False,7,False,0.9933390243516869,1.1335877299230706,1.4000279931335573
0.5,0,29,False,8,False,0.9562860138469561,1.1567554295450468,1.3208108128961888
0.5,0,29,False,9,False,1.088121045155283,1.4833935408258614,1.1719664644460053
0.5,0,30,True,0,True,0.9942165447833435,0.5799177179832534,2.675697274522768
0.5,0,30,True,1,False,1.0922227407501934,1.709162155806526,0.997356252224307
0.5,0,30,True,2,False,1.010898915366868,0.5489273678646077,2.874188283742173
0.5,0,30,True,3,False,1.013619991624724,0.6448870870550483,2.453092104864972
0.5,0,30,True,4,False,0.9057450405644117,0.7931015705579523,1.782376809349376
0.5,0,30,True,5,False,1.0336607649905827,0.9469685073938996,1.7035891434106298
0.5,0,30,True,6,False,0.9059532707506415,1.027713101206334,1.3758030643098087
0.5,0,30,True,7,False,1.0089805519982167,1.1596197365970715,1.3579680904718014
0.5,0,30,True,8,False,0.9608737191194601,1.03045207234222,1.4553280037861906
0.5,0,30,True,9,False,1.073828328426915,1.5592506831930866,1.0748337177077714
0.5,0,31,False,0,True,0.9860647281999255,0.5821489203774333,2.768381531967724
0.5,0,31,False,1,False,1.0858625708809977,1.8187160228220483,0.9758084758157344
0.5,0,31,False,2,False,1.0308737700894106,0.5702579063727344,2.9545326226954387
0.5,0,31,False,3,False,1.0083510512063434,0.5948562931023876,2.770475477758395
0.5,0,31,False,4,False,0.9066820802861808,0.8286730295082186,1.7882426291763096
0.5,0,31,False,5,False,1.0507164108372897,0.9626409116928115,1.7839218131762355
0.5,0,31,False,6,False,0.909432509932912,1.0180209902645923,1.4600521155768438
0.5,0,31,False,7,False,0.9815238803304142,1.1585409044543167,1.3846630843864285
0.5,0,31,False,8,False,0.9676867676945612,1.055706309664866,1.4981189611503336
0.5,0,31,False,9,False,1.072805182359935,1.4104387117405919,1.2431434868215452
0.5,0,32,False,0,True,0.9818127144314093,0.5450327729618162,2.848295222533164
0.5,0,32,False,1,False,1.1067234510259596,1.8433377617482036,0.9493211561354368
0.5,0,32,False,2,False,1.0274056894659416,0.5891016091820199,2.757596531638137
0.5,0,32,False,3,False,1.006888744066972,0.5966833654379361,2.668188587054565
0.5,0,32,False,4,False,0.9086571304203176,0.8356622074590645,1.7192864639946446
0.5,0,32,False,5,False,1.0302822104234515,0.917745780353048,1.77505891280576
0.5,0,32,False,6,False,0.9118965417768452,0.997820815230032,1.4450137384724184
0.5,0,32,False,7,False,0.9841240782101208,1.0616017917642842,1.4657745661922932
0.5,0,32,False,8,False,0.953258863539067,1.015017357960538,1.4849654514963209
0.5,0,32,False,9,False,1.0889504643941998,1.5979965379030576,1.0774850602399468
0.5,0,33,True,0,True,0.9910867297187845,0.5679791986322601,2.6448532021431155
0.5,0,33,True,1,False,1.0953356076879168,1.7243157466805634,0.9628369615493099
0.5,0,33,True,2,False,1.0200232875448487,0.550831281438453,2.8068152865896026
0.5,0,33,True,3,False,1.0163926863895263,0.6316648223447581,2.4389179026761094
0.5,0,33,True,4,False,0.9069040450231132,0.8177603399580219,1.6809609966078678
0.5,0,33,True,5,False,1.0288472586332313,0.9405807832321502,1.6579718210564336
0.5,0,33,True,6,False,0.904035152163324,1.0315962677810282,1.3283052749458972
0.5,0,33,True,7,False,1.0037485919090061,1.1289978099295546,1.3475788660882226
0.5,0,33,True,8,False,0.9576502690886731,1.0412439785655523,1.3940449384170224
0.5,0,33,True,9,False,1.075976108616247,1.5650297714376582,1.0420831328916351
0.5,0,34,False,0,True,0.9741626252284663,0.6098991290710857,2.674904784211073
0.5,0,34,False,1,False,1.0932437854570902,1.7525453350541231,1.0446784437450145
0.5,0,34,False,2,False,1.0323927668507953,0.5465364821655091,3.1634478056502306
0.5,0,34,False,3,False,1.0175186634992628,0.6357614564146309,2.6802979011296495
0.5,0,34,False,4,False,0.9091334420087533,0.8718289211738559,1.7463498004115265
0.5,0,34,False,5,False,1.0403138282345057,0.8794919999069546,1.980921908829482
0.5,0,34,False,6,False,0.9139842443566639,0.9895710727616642,1.5467730446278543
0.5,0,34,False,7,False,0.9854460380010716,1.156344568921524,1.4271856163986083
0.5,0,34,False,8,False,0.9640051794361482,1.132667958235615,1.4253175398581692
0.5,0,34,False,9,False,1.0697996063451503,1.4253530762950375,1.2569408871321914
0.5,0,35,False,0,True,0.9792572669293063,0.5344022139108898,2.9474652990570807
0.5,0,35,False,1,False,1.1024909225895354,1.7386488428360625,1.0199603584637154
0.5,0,35,False,2,False,1.0256789697274862,0.5681883343328638,2.903616692776686
0.5,0,35,False,3,False,1.010374281365718,0.6271796185728431,2.591257025799271
0.5,0,35,False,4,False,0.9111866617362215,0.834996182301233,1.7552662820655807
0.5,0,35,False,5,False,1.0422523522966862,0.8923325198319995,1.878738390017924
0.5,0,35,False,6,False,0.9076472003625821,1.0943114939280338,1.3341241876500547
0.5,0,35,False,7,False,0.9940916959911937,1.1150809740042593,1.433970399621353
0.5,0,35,False,8,False,0.9552176320946828,1.0804279417131666,1.4220886475646757
0.5,0,35,False,9,False,1.0718030169065877,1.5144318785686484,1.1383750761752662
0.5,0,36,False,0,True,0.9849843068656802,0.6403289166212931,2.3666425471882047
0.5,0,36,False,1,False,1.1057860283849237,1.803570942110434,0.9432880659727807
0.5,0,36,False,2,False,1.026169557595953,0.5254419100121456,3.004698417229954
0.5,0,36,False,3,False,1.0011434406975666,0.6589456904332051,2.3375082674648624
0.5,0,36,False,4,False,0.898176692114019,0.8144826160067956,1.6966272295179505
0.5,0,36,False,5,False,1.0380919245837334,0.9438982224538366,1.6920652861316587
0.5,0,36,False,6,False,0.8988747715705575,0.9792168827084167,1.4122993854940908
0.5,0,36,False,7,False,0.9938548542018255,1.1250162301077256,1.3591601937167836
0.5,0,36,False,8,False,0.9610193075336932,1.0006713161724046,1.4775668306973344
0.5,0,36,False,9,False,1.0918995188695884,1.5084272733737432,1.1136911532215952
0.5,0,37,False,0,True,0.9797992221454953,0.5879756720078744,2.6628126708356503
0.5,0,37,False,1,False,1.0908829243304594,1.7812898966868427,0.9786027250762714
0.5,0,37,False,2,False,1.0348473068430957,0.5950876294424553,2.7788060329850808
0.5,0,37,False,3,False,1.011838221750088,0.5784172541933417,2.7953276659289785
0.5,0,37,False,4,False,0.9050456909246096,0.869556366323972,1.6631661892094092
0.5,0,37,False,5,False,1.0395239162265235,0.8861048098654931,1.874615800615806
0.5,0,37,False,6,False,0.9101468037798197,1.0033907017463835,1.4494534014754232
0.5,0,37,False,7,False,0.9858754642209764,1.1161499773896102,1.4114398832571495
0.5,0,37,False,8,False,0.9585920743045684,1.1122424204254366,1.377200782219072
