alpha,seed,client_id,is_malicious,l2_bn1,l2_conv1,l2_layer1,l2_layer2,l2_layer3,l2_layer4,l2_linear,update_l2_to_global,l2_to_median,n_participations,n_local_samples
1.0,0,80,False,7.870579804994475,0.0065073854994605876,9.7369558453872,18.163854095120197,23.13999273020093,35.69947218864017,0.005969575864281705,47.9227409362793,1.8768452405929565,101,500
1.0,0,81,False,7.88548403479767,0.005515359370717578,9.717460817286472,18.109596374648277,23.175818955702994,35.72227943930191,0.008008276008244481,47.93500518798828,2.1804873943328857,94,500
1.0,0,82,False,7.881366662357689,0.016047613940536727,9.389150807184434,17.578896776664376,23.004840372424248,35.69693370090786,0.006804194328826868,47.568668365478516,2.409954309463501,101,500
1.0,0,83,False,7.874723759794058,0.019741292390034956,9.574888178608607,18.0508801287665,23.04856134560723,35.620063762405245,0.02193328820592655,47.74443435668945,1.7725250720977783,87,500
1.0,0,84,False,7.867492019267742,0.015327100431665427,9.577887001761502,18.085203916855868,23.133615381150175,35.61111507932264,0.013648676583031883,47.79132080078125,1.7993061542510986,99,500
1.0,0,85,False,7.873134109574018,0.003873739847347309,9.485331635163817,17.98089059260579,23.09639037893646,35.79552600143533,0.0036345852739146016,47.854278564453125,2.1600759029388428,94,500
1.0,0,86,False,7.866686937645648,0.006806641841037264,9.44974868241961,17.72745075663937,23.073108681429762,35.64284416583883,0.005601187189279525,47.6258659362793,2.128622531890869,86,500
1.0,0,87,False,7.8772328660752535,0.013263203192141214,9.628749434621318,17.943202405150508,23.154341347484188,35.65837861684697,0.008357583710248756,47.79497146606445,1.8853992223739624,116,500
1.0,0,88,False,7.85416707067126,0.0064359929202628405,9.605398112819469,17.950433247024574,23.103703139379647,35.612567780018644,0.005382418068816937,47.73052215576172,1.9837003946304321,99,500
1.0,0,89,False,7.853180176354756,0.014921164826524889,9.639248659908128,18.163088091717537,23.175149544157204,35.59382873350131,0.014237342424290133,47.83808898925781,2.5025241374969482,96,500
1.0,0,90,False,7.860923473771771,0.031342299321539625,9.73922773170521,17.97001508488709,23.020566458487913,35.702616178930434,0.034378192882035474,47.792728424072266,2.1563520431518555,95,500
1.0,0,91,False,7.876440971527049,0.015997981683758693,9.523814217492763,17.842770281128598,23.048150559694648,35.66429564301638,0.01490117153644203,47.689144134521484,1.7300316095352173,97,500
1.0,0,92,False,7.863768503259487,0.004571006264513189,9.703165661021997,17.983010308134144,23.152220026955447,35.70916914560566,0.002664510008097206,47.85965347290039,1.6167019605636597,104,500
1.0,0,93,False,7.880115973142917,0.012587857085435574,9.766753332338412,18.182105102781705,23.204850797003218,35.71414965216622,0.010844034798952934,47.979515075683594,2.166240930557251,113,500
1.0,0,94,False,7.861457685267781,0.015382771335324414,9.737453494381484,18.026924094081803,23.153649464805472,35.63926878857713,0.016386008293144322,47.831260681152344,1.9497936964035034,100,500
1.0,0,95,False,7.868821418595658,0.01278885778047429,9.677622270358839,18.162743483618808,23.17010330636604,35.6229967698067,0.008332743480981444,47.86758041381836,1.8331730365753174,104,500
1.0,0,96,False,7.884181222809896,0.019652394752743347,9.639753544358996,17.735668117233217,23.02372710349532,35.750739377959626,0.02289816215921804,47.72660827636719,2.796280860900879,88,500
1.0,0,97,False,7.8636988904611265,0.008496693766031172,9.717860031530599,18.196513901208608,23.16323147853053,35.68776903210448,0.007478985984658409,47.932621002197266,1.9716969728469849,103,500
1.0,0,98,True,7.911790484930683,0.010310332126182153,9.580827299694068,18.301772527137523,23.235480258688327,35.34236839968065,0.008683377473170271,47.73162841796875,3.9450812339782715,118,500
1.0,0,99,False,7.867942800319023,0.014638562648981548,9.574505730851214,17.90506167843539,23.068866018231613,35.62352384817518,0.013143595167931234,47.700782775878906,1.6506714820861816,92,500
