round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
112,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
113,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
114,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
115,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
116,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
117,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
118,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
119,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
120,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
121,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
122,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
123,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
124,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
125,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
126,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
127,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
128,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
129,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
130,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
131,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
132,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
133,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
134,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
135,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
136,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,7.0,,,,,,,
137,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
138,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
139,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
140,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
141,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
142,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
143,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
144,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
145,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
146,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
147,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
148,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
149,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
150,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
151,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
152,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
153,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
154,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
155,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
156,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
157,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
158,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
159,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
160,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
161,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
162,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
163,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
164,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
165,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
166,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
167,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
168,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
169,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
170,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
171,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,10.0,,,,,,,
172,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
173,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
174,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
175,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
176,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
177,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
178,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
179,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
180,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
181,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
182,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
183,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
184,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
185,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
186,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
187,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
188,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
189,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,7.0,,,,,,,
190,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
191,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
192,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
193,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
194,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
195,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
196,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
197,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
198,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
