round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
173,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1414339858727403,,0.4,0.3535849646818508,2.205214843056085e-06,4,,,,,,,,,,
174,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1398143780824513,,0.4,0.34953594520612835,2.001028283513855e-06,4,,,,,,,,,,
175,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1402803318113267,,0.39999999999999997,0.35070082952831677,2.429820058552538e-06,4,,,,,,,,,,
176,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13943442773245512,,0.4,0.3485860693311379,2.2664708109187538e-06,4,,,,,,,,,,
177,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1428796267142993,,0.4,0.35719906678574825,2.491076026415207e-06,4,,,,,,,,,,
178,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1422268831207547,,0.39999999999999997,0.3555672078018868,2.205214843056085e-06,4,,,,,,,,,,
179,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14068119086502004,,0.4,0.35170297716255006,1.8580976918342936e-06,4,,,,,,,,,,
180,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13756350712468163,,0.4,0.34390876781170404,2.1643775311476386e-06,4,,,,,,,,,,
181,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13883060723857688,,0.4000000000000001,0.3470765180964422,2.1643775311476386e-06,4,,,,,,,,,,
182,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14251633798756175,,0.4,0.35629084496890445,2.4502387145067606e-06,4,,,,,,,,,,
183,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14033031668110266,,0.4,0.35082579170275663,2.143958875193416e-06,4,,,,,,,,,,
184,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14019244991609975,,0.4,0.35048112479024934,2.409401402598315e-06,4,,,,,,,,,,
185,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1396671187357095,,0.4,0.34916779683927374,2.2664708109187538e-06,4,,,,,,,,,,
186,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13968982428113058,,0.4,0.3492245607028265,2.409401402598315e-06,4,,,,,,,,,,
187,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1393164895756636,,0.4,0.34829122393915896,2.2256334990103075e-06,4,,,,,,,,,,
188,invariant,0.2,0.25,0.5,0,1,10,,,,,0.1035847510331325,0.1467866218767738,0.29083271771085634,0.4121296980321271,0.35616608698102414,1.6947484442005097e-06,4,1.0,1.0,8.0,,,,,,,
189,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11682945606122218,0.14417462873711595,0.3303997850323901,0.4077333572186233,0.35360027867381644,2.3073081228271996e-06,4,1.0,1.0,6.0,,,,,,,
190,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13681152886319953,,0.39999999999999997,0.34202882215799874,1.8376790358800707e-06,4,,,,,,,,,,
191,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14122204022393547,,0.39999999999999997,0.3530551005598387,2.1643775311476386e-06,4,,,,,,,,,,
192,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14043518689808354,,0.4,0.35108796724520885,2.409401402598315e-06,4,,,,,,,,,,
193,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14025819798827233,,0.4,0.35064549497068087,2.2256334990103075e-06,4,,,,,,,,,,
194,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14261745117184707,,0.4,0.3565436279296177,2.1847961871018617e-06,4,,,,,,,,,,
195,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1431465393849329,,0.4,0.3578663484623323,2.143958875193416e-06,4,,,,,,,,,,
196,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14459438544133496,,0.4,0.3614859636033374,2.1643775311476386e-06,4,,,,,,,,,,
197,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14065374819141752,,0.4,0.35163437047854385,2.205214843056085e-06,4,,,,,,,,,,
198,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13779693319955028,,0.4000000000000001,0.34449233299887577,2.1235402192391928e-06,4,,,,,,,,,,
199,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13699104968634904,,0.4,0.3424776242158726,2.0418655954223007e-06,4,,,,,,,,,,
200,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13911426320709294,,0.4000000000000001,0.34778565801773237,2.409401402598315e-06,4,,,,,,,,,,
201,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14237708275395397,,0.4,0.35594270688488494,2.0418655954223007e-06,4,,,,,,,,,,
202,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13702927341029533,,0.4,0.34257318352573835,2.1031215632849696e-06,4,,,,,,,,,,
203,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1384070426394625,,0.4,0.3460176065986562,1.7968417239716247e-06,4,,,,,,,,,,
204,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13879132174452097,,0.4,0.3469783043613024,2.205214843056085e-06,4,,,,,,,,,,
205,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11207959314749731,0.14320220994273314,0.3200217989570967,0.4088864667825448,0.3502248706580239,2.1847961871018617e-06,4,1.0,1.0,3.0,,,,,,,
206,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14119541429657118,,0.4,0.35298853574142797,1.9806096275596317e-06,4,,,,,,,,,,
207,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13839568986675194,,0.4,0.3459892246668798,2.062284251376524e-06,4,,,,,,,,,,
208,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1388591933569128,,0.4,0.347147983392282,2.2664708109187538e-06,4,,,,,,,,,,
209,invariant,0.2,0.25,0.5,0,1,10,,,,,0.1053025992918187,0.14606495554280308,0.2966506053518931,0.41148326607201186,0.35497179979426163,2.062284251376524e-06,4,1.0,1.0,6.0,,,,,,,
210,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14349145132131164,,0.4,0.3587286283032791,1.9601909716054086e-06,4,,,,,,,,,,
211,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14150055069115108,,0.4,0.3537513767278777,2.0214469394680776e-06,4,,,,,,,,,,
212,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1381881546476332,,0.4,0.345470386619083,1.9806096275596317e-06,4,,,,,,,,,,
213,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1370323770460004,,0.4,0.34258094261500094,1.8376790358800707e-06,4,,,,,,,,,,
214,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13791511638021337,,0.4,0.34478779095053336,2.3073081228271996e-06,4,,,,,,,,,,
215,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13905545747794482,,0.4,0.34763864369486197,2.1235402192391928e-06,4,,,,,,,,,,
216,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09643054231676566,0.14891319332291353,0.2684873573807928,0.41461251584657854,0.3591623205557468,1.8376790358800707e-06,4,1.0,1.0,6.0,,,,,,,
217,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14109291264368098,,0.39999999999999997,0.35273228160920245,2.205214843056085e-06,4,,,,,,,,,,
218,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14281534878535546,,0.4,0.35703837196338856,2.1235402192391928e-06,4,,,,,,,,,,
219,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13854082567327455,,0.4,0.34635206418318637,1.9397723156511855e-06,4,,,,,,,,,,
220,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1406453357051644,,0.39999999999999997,0.351613339262911,2.4706573704609838e-06,4,,,,,,,,,,
221,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14037711624054972,,0.4,0.35094279060137434,2.1031215632849696e-06,4,,,,,,,,,,
222,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13891456875186065,,0.4,0.34728642187965164,1.7355857561089555e-06,4,,,,,,,,,,
223,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13750159775982843,,0.4,0.34375399439957105,1.9397723156511855e-06,4,,,,,,,,,,
224,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14118544999246552,,0.4,0.3529636249811638,2.0418655954223007e-06,4,,,,,,,,,,
225,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1413531279951616,,0.4,0.353382819987904,2.205214843056085e-06,4,,,,,,,,,,
226,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14210437118502936,,0.4,0.3552609279625734,1.9193536596969628e-06,4,,,,,,,,,,
227,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13946636251036754,,0.39999999999999997,0.3486659062759189,2.1235402192391928e-06,4,,,,,,,,,,
228,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1435526256145505,,0.4,0.3588815640363762,2.3073081228271996e-06,4,,,,,,,,,,
229,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09944120498505765,0.14262904190192632,0.2875888058394089,0.4124901326845101,0.34577564552559864,1.7151671001547326e-06,4,1.0,1.0,2.0,,,,,,,
230,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13884530867086392,,0.4,0.34711327167715983,2.205214843056085e-06,4,,,,,,,,,,
231,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13909359952726727,,0.4,0.3477339988181682,1.9806096275596317e-06,4,,,,,,,,,,
232,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14490621915506785,,0.4,0.3622655478876696,1.9601909716054086e-06,4,,,,,,,,,,
233,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13591596661304728,,0.4,0.3397899165326182,2.2664708109187538e-06,4,,,,,,,,,,
234,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08631174377049385,0.1409374991859852,0.25484197797970465,0.4161286691133661,0.33868730911109013,1.8376790358800707e-06,4,1.0,1.0,4.0,,,,,,,
235,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13736438439181603,,0.4,0.3434109609795401,2.1643775311476386e-06,4,,,,,,,,,,
236,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13834153959116133,,0.4,0.34585384897790333,2.2664708109187538e-06,4,,,,,,,,,,
237,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13825447444217256,,0.39999999999999997,0.34563618610543134,2.0827029073307465e-06,4,,,,,,,,,,
238,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14101556677492635,,0.4,0.3525389169373159,2.1235402192391928e-06,4,,,,,,,,,,
239,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13873210764225372,,0.39999999999999997,0.3468302691056343,2.409401402598315e-06,4,,,,,,,,,,
240,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08589454192920601,0.1438878415707289,0.24881010282426766,0.41679887746397026,0.3452212790164415,2.062284251376524e-06,4,1.0,1.0,6.0,,,,,,,
241,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14220768958415772,,0.4,0.3555192239603943,2.2256334990103075e-06,4,,,,,,,,,,
242,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1391687401811788,,0.4,0.34792185045294705,2.3277267787814227e-06,4,,,,,,,,,,
243,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14139527210105113,,0.4,0.3534881802526278,1.9806096275596317e-06,4,,,,,,,,,,
244,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14280048400382073,,0.4,0.3570012100095519,2.2256334990103075e-06,4,,,,,,,,,,
245,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1406003329874413,,0.4,0.35150083246860325,2.51149468236943e-06,4,,,,,,,,,,
246,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1396270981700392,,0.4,0.34906774542509805,1.8172603799258476e-06,4,,,,,,,,,,
247,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1384056541708576,,0.4,0.346014135427144,2.491076026415207e-06,4,,,,,,,,,,
248,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1403677236588108,,0.4,0.35091930914702696,2.0827029073307465e-06,4,,,,,,,,,,
249,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1389133436325034,,0.4,0.3472833590812585,1.8172603799258476e-06,4,,,,,,,,,,
250,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10272389754041954,0.14565660841010752,0.29066630566482937,0.4121481882594634,0.35340834330784676,1.9193536596969628e-06,4,1.0,1.0,4.0,,,,,,,
251,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14250670038195137,,0.39999999999999997,0.3562667509548784,1.8785163477885167e-06,4,,,,,,,,,,
252,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13594716631934534,,0.39999999999999997,0.33986791579836334,2.1643775311476386e-06,4,,,,,,,,,,
253,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1372630261836593,,0.4,0.3431575654591482,1.9806096275596317e-06,4,,,,,,,,,,
254,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13744899930209034,,0.4,0.34362249825522584,1.8785163477885167e-06,4,,,,,,,,,,
255,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14089485168092503,,0.39999999999999997,0.35223712920231254,1.8989350037427396e-06,4,,,,,,,,,,
256,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14123298462352696,,0.4,0.3530824615588174,1.6539111322920636e-06,4,,,,,,,,,,
257,invariant,0.2,0.25,0.5,0,1,10,,,,,0.06040166462381505,0.1545391859811232,0.16648126527060234,0.4259465260810442,0.36281358461348096,2.205214843056085e-06,4,1.0,1.0,8.0,,,,,,,
258,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13736479276493507,,0.39999999999999997,0.3434119819123378,1.8580976918342936e-06,4,,,,,,,,,,
259,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13963714414876868,,0.4,0.3490928603719217,1.8785163477885167e-06,4,,,,,,,,,,
260,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13920051160984362,,0.4,0.348001279024609,2.2664708109187538e-06,4,,,,,,,,,,
261,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1385672882513912,,0.4,0.34641822062847805,2.062284251376524e-06,4,,,,,,,,,,
262,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13831499533842087,,0.39999999999999997,0.3457874883460521,2.0418655954223007e-06,4,,,,,,,,,,
263,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13609801934953514,,0.4,0.34024504837383784,1.6947484442005097e-06,4,,,,,,,,,,
264,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1422171638405205,,0.4,0.35554290960130125,2.1235402192391928e-06,4,,,,,,,,,,
265,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14122032505683532,,0.39999999999999997,0.3530508126420883,1.8172603799258476e-06,4,,,,,,,,,,
266,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14192689222747523,,0.4,0.35481723056868814,1.8172603799258476e-06,4,,,,,,,,,,
267,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13770766283571842,,0.4,0.3442691570892961,2.429820058552538e-06,4,,,,,,,,,,
268,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14649168695260137,,0.4,0.3662292173815034,2.1643775311476386e-06,4,,,,,,,,,,
269,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13835599599957696,,0.4,0.3458899899989423,2.001028283513855e-06,4,,,,,,,,,,
270,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14288787585130483,,0.4,0.35721968962826206,2.51149468236943e-06,4,,,,,,,,,,
271,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1441682889288822,,0.4,0.36042072232220557,1.9601909716054086e-06,4,,,,,,,,,,
272,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13790613217159348,,0.4,0.3447653304289837,1.8376790358800707e-06,4,,,,,,,,,,
273,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0751394071911464,0.14496352084126973,0.21782520078685333,0.4202416443570163,0.3449527736906435,1.7151671001547326e-06,4,1.0,1.0,3.0,,,,,,,
274,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13799989463973528,,0.4,0.3449997365993382,1.8785163477885167e-06,4,,,,,,,,,,
275,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13868636985291624,,0.4,0.3467159246322906,1.6334924763378405e-06,4,,,,,,,,,,
276,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1396217893194911,,0.4,0.3490544732987278,1.9806096275596317e-06,4,,,,,,,,,,
277,invariant,0.2,0.25,0.5,0,1,10,,,,,0.07546175529993775,0.14708709068887396,0.2157212624773302,0.4204754152802967,0.34981139287495083,1.5722365084751715e-06,4,1.0,1.0,6.0,,,,,,,
278,invariant,0.2,0.25,0.5,0,1,10,,,,,0.05326772719357227,0.14963857991806512,0.15219188146071796,0.4275342353932535,0.3500037366140396,2.062284251376524e-06,4,1.0,1.0,10.0,,,,,,,
279,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14085409604364035,,0.4,0.35213524010910097,1.6334924763378405e-06,4,,,,,,,,,,
280,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1473018175462411,,0.4,0.36825454386560275,2.0214469394680776e-06,4,,,,,,,,,,
281,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13743307275044606,,0.39999999999999997,0.3435826818761151,2.001028283513855e-06,4,,,,,,,,,,
282,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13731807488011188,,0.4,0.34329518720027963,2.286889466872977e-06,4,,,,,,,,,,
283,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14286533365513135,,0.4,0.35716333413782836,1.9397723156511855e-06,4,,,,,,,,,,
284,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13888786114987253,,0.4,0.3472196528746813,2.0418655954223007e-06,4,,,,,,,,,,
285,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1378249475955195,,0.4,0.3445623689887987,2.491076026415207e-06,4,,,,,,,,,,
286,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13813277925268536,,0.4,0.3453319481317134,1.6334924763378405e-06,4,,,,,,,,,,
287,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1412863181528794,,0.4,0.35321579538219844,2.572750650232099e-06,4,,,,,,,,,,
288,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.136760890596433,,0.4,0.34190222649108254,1.6130738203836176e-06,4,,,,,,,,,,
289,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14016860092594524,,0.4,0.350421502314863,1.9601909716054086e-06,4,,,,,,,,,,
290,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13587463925339593,,0.4,0.33968659813348984,1.8376790358800707e-06,4,,,,,,,,,,
291,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14176762671103232,,0.39999999999999997,0.3544190667775808,1.8785163477885167e-06,4,,,,,,,,,,
292,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1429140117309262,,0.4,0.35728502932731554,2.368564090689869e-06,4,,,,,,,,,,
293,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13993002934977608,,0.4,0.3498250733744402,1.8989350037427396e-06,4,,,,,,,,,,
294,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14290984632511156,,0.4,0.3572746158127789,2.2460521549645307e-06,4,,,,,,,,,,
295,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13570246914638992,,0.39999999999999997,0.3392561728659748,2.2664708109187538e-06,4,,,,,,,,,,
296,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0751528578754523,0.14440781862340268,0.21865460659171387,0.42014948815647624,0.3437058063715191,1.6947484442005097e-06,4,1.0,1.0,4.0,,,,,,,
297,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13987489897869967,,0.4,0.34968724744674917,1.7764230680174015e-06,4,,,,,,,,,,
298,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1373019033045961,,0.4,0.34325475826149027,1.8580976918342936e-06,4,,,,,,,,,,
299,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14031610529655852,,0.4,0.3507902632413963,2.205214843056085e-06,4,,,,,,,,,,
300,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13802921582968555,,0.39999999999999997,0.34507303957421387,2.205214843056085e-06,4,,,,,,,,,,
301,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14636051750675141,,0.4,0.3659012937668786,2.368564090689869e-06,4,,,,,,,,,,
302,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14112566416783154,,0.4,0.35281416041957886,2.205214843056085e-06,4,,,,,,,,,,
303,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13938444286267923,,0.4,0.3484611071566981,2.491076026415207e-06,4,,,,,,,,,,
304,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13936557602457755,,0.4000000000000001,0.3484139400614438,1.7355857561089555e-06,4,,,,,,,,,,
305,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14756178787385027,,0.39999999999999997,0.3689044696846257,2.3889827466440917e-06,4,,,,,,,,,,
306,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1404793728695685,,0.4,0.3511984321739212,1.6334924763378405e-06,4,,,,,,,,,,
307,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1399876916341908,,0.4,0.349969229085477,2.429820058552538e-06,4,,,,,,,,,,
308,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1387829092582678,,0.4,0.34695727314566954,2.4706573704609838e-06,4,,,,,,,,,,
309,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13847058549679203,,0.4,0.3461764637419801,2.0827029073307465e-06,4,,,,,,,,,,
310,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1388343642712725,,0.4,0.3470859106781812,1.7560044120631786e-06,4,,,,,,,,,,
311,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1389921596444867,,0.4,0.34748039911121675,2.409401402598315e-06,4,,,,,,,,,,
312,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13505650454662213,,0.4,0.3376412613665553,1.9397723156511855e-06,4,,,,,,,,,,
313,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13889872387484017,,0.4,0.3472468096871004,2.572750650232099e-06,4,,,,,,,,,,
314,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1375154007712535,,0.4,0.3437885019281337,2.1643775311476386e-06,4,,,,,,,,,,
315,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13741461428546342,,0.4,0.34353653571365855,2.776937209774329e-06,4,,,,,,,,,,
316,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13516137476360301,,0.39999999999999997,0.33790343690900754,2.2664708109187538e-06,4,,,,,,,,,,
317,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13696074840091294,,0.4,0.3424018710022824,2.0827029073307465e-06,4,,,,,,,,,,
318,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13697708332567632,,0.4,0.3424427083141908,1.5518178525209484e-06,4,,,,,,,,,,
319,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1367893133655213,,0.4,0.34197328341380323,1.8172603799258476e-06,4,,,,,,,,,,
320,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1378787711726148,,0.4,0.34469692793153706,2.654425274048991e-06,4,,,,,,,,,,
321,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.144642981842506,,0.4,0.36160745460626503,2.0214469394680776e-06,4,,,,,,,,,,
322,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13961460195259529,,0.4,0.3490365048814881,2.409401402598315e-06,4,,,,,,,,,,
323,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14231541841297224,,0.4,0.35578854603243054,2.286889466872977e-06,4,,,,,,,,,,
324,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1381420084851767,,0.4,0.34535502121294165,2.838193177636998e-06,4,,,,,,,,,,
325,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13903879585468618,,0.4,0.34759698963671537,2.1235402192391928e-06,4,,,,,,,,,,
326,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13747987230989311,,0.4,0.3436996807747328,2.5319133383236527e-06,4,,,,,,,,,,
327,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14422644126103984,,0.39999999999999997,0.3605661031525996,2.348145434735646e-06,4,,,,,,,,,,
328,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14201820445690255,,0.4,0.35504551114225635,2.6748439300032138e-06,4,,,,,,,,,,
329,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1416017455500602,,0.4,0.35400436387515055,2.3277267787814227e-06,4,,,,,,,,,,
330,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1457472227565104,,0.4,0.364368056891276,2.91986780145389e-06,4,,,,,,,,,,
331,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14344718367520287,,0.39999999999999997,0.3586179591880072,2.0214469394680776e-06,4,,,,,,,,,,
332,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1355046532075054,,0.39999999999999997,0.3387616330187635,2.348145434735646e-06,4,,,,,,,,,,
333,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14369367768988223,,0.4,0.35923419422470565,3.185310328858789e-06,4,,,,,,,,,,
334,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13659852144428505,,0.39999999999999997,0.3414963036107126,2.858611833591221e-06,4,,,,,,,,,,
335,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1347918787654554,,0.4,0.3369796969136385,2.5319133383236527e-06,4,,,,,,,,,,
336,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13656086944270546,,0.4,0.3414021736067636,2.001028283513855e-06,4,,,,,,,,,,
337,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14377968106876146,,0.4,0.35944920267190367,2.3889827466440917e-06,4,,,,,,,,,,
338,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1429681620065168,,0.4,0.357420405016292,3.573264791989026e-06,4,,,,,,,,,,
339,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13575057549981806,,0.4,0.33937643874954515,3.144473016950343e-06,4,,,,,,,,,,
340,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13887577330554762,,0.4,0.3471894332638691,2.429820058552538e-06,4,,,,,,,,,,
341,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14116470463801606,,0.4,0.35291176159504006,2.1847961871018617e-06,4,,,,,,,,,,
342,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14112517412008868,,0.39999999999999997,0.3528129353002216,2.491076026415207e-06,4,,,,,,,,,,
343,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1430836499245939,,0.4,0.35770912481148476,2.3277267787814227e-06,4,,,,,,,,,,
344,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14336861268709103,,0.39999999999999997,0.3584215317177276,2.695262585957437e-06,4,,,,,,,,,,
345,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13959720525772223,,0.4,0.3489930131443056,3.226147640767235e-06,4,,,,,,,,,,
346,invariant,0.2,0.25,0.5,0,1,10,,,,,0.028344375978711946,0.15589298811200955,0.07920845855074098,0.4356435046054733,0.35784531724669943,2.552331994277876e-06,4,1.0,1.0,9.0,,,,,,,
