round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
134,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
135,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.0
136,flame,,,0.5,0,3,10,0.0,0.5714285714285714,-0.5714285714285714,4,1.0,0.42857142857142855,,,,,-1,2.0,2.0,3.3333333333333335,1,4,6,False,1.0,0.2857142857142857,0.0
137,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
138,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,4.0,4.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
139,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,4.5,3.5,2.5,1,3,7,False,0.5,0.5,0.0
140,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.0,2.5,7.5,1,4,6,False,1.0,0.375,0.5
141,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
142,flame,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,1.0,1.0,5.0,1,2,8,False,1.0,0.4444444444444444,0.0
143,flame,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,1.0,1.0,7.0,1,2,8,False,1.0,0.4444444444444444,0.0
144,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,3,7,False,1.0,0.4444444444444444,0.0
145,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
146,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,4.5,1,3,7,False,1.0,0.375,0.0
147,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,0.0
148,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
149,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
150,flame,,,0.5,0,3,10,0.0,0.42857142857142855,-0.42857142857142855,3,1.0,0.5714285714285714,,,,,-1,3.3333333333333335,3.0,4.333333333333333,1,3,7,False,0.6666666666666666,0.42857142857142855,0.0
151,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
152,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
153,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
154,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
155,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
156,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,4.0,4.0,1.0,1,3,7,False,1.0,0.4444444444444444,0.0
157,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
158,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,8.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
159,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
