round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
329,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13926650470588764,,0.4,0.3481662617647191,2.879030489545444e-06,4,,,,,,,,,,
330,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14634230406564025,,0.4,0.36585576016410065,2.71568124191166e-06,4,,,,,,,,,,
331,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14162404272236223,,0.39999999999999997,0.35406010680590555,1.8172603799258476e-06,4,,,,,,,,,,
332,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13843456698768877,,0.4,0.3460864174692219,2.2460521549645307e-06,4,,,,,,,,,,
333,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.145081901270898,,0.4,0.362704753177245,2.3277267787814227e-06,4,,,,,,,,,,
334,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1336378163309227,,0.4,0.3340945408273068,2.51149468236943e-06,4,,,,,,,,,,
335,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.137700720492694,,0.4,0.344251801231735,2.001028283513855e-06,4,,,,,,,,,,
336,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13494207839865466,,0.4,0.33735519599663666,2.205214843056085e-06,4,,,,,,,,,,
337,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14449425235253543,,0.4,0.3612356308813386,2.3889827466440917e-06,4,,,,,,,,,,
338,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03353033974395835,0.14659283109724272,0.09913870025453897,0.4334290333050512,0.33821645490478575,2.6748439300032138e-06,4,1.0,1.0,6.0,,,,,,,
339,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13667349874894894,,0.4,0.34168374687237235,2.4502387145067606e-06,4,,,,,,,,,,
340,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1389487087446161,,0.4,0.3473717718615403,2.654425274048991e-06,4,,,,,,,,,,
341,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13752168971728737,,0.4,0.34380422429321844,2.348145434735646e-06,4,,,,,,,,,,
342,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14260895701097015,,0.4,0.3565223925274253,2.634006618094768e-06,4,,,,,,,,,,
343,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1438877365960712,,0.39999999999999997,0.35971934149017804,2.776937209774329e-06,4,,,,,,,,,,
344,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14321032726613386,,0.39999999999999997,0.35802581816533474,3.2465662967214583e-06,4,,,,,,,,,,
345,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13789159408855406,,0.39999999999999997,0.3447289852213852,3.695776727714364e-06,4,,,,,,,,,,
346,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03563793982370597,0.15318392937423575,0.10079363231962873,0.43324515196448565,0.3535733260479569,2.3073081228271996e-06,4,1.0,1.0,4.0,,,,,,,
347,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13616711608128423,,0.39999999999999997,0.34041779020321056,2.899449145499667e-06,4,,,,,,,,,,
348,invariant,0.2,0.25,0.5,0,1,10,,,,,0.04458624468401013,0.14370676534985993,0.13329747817347773,0.42963361353628016,0.33448678320818737,2.858611833591221e-06,4,1.0,1.0,5.0,,,,,,,
349,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13668762845886928,,0.4,0.3417190711471732,2.797355865728552e-06,4,,,,,,,,,,
350,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15542509395644535,,0.4,0.3885627348911134,3.7161953836685872e-06,4,,,,,,,,,,
351,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13582204079565785,,0.4,0.3395551019891446,3.430334200309465e-06,4,,,,,,,,,,
352,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13896561539174618,,0.4,0.34741403847936553,3.879544631302371e-06,4,,,,,,,,,,
353,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1412443373962375,,0.4,0.35311084349059374,2.776937209774329e-06,4,,,,,,,,,,
354,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13831164667884435,,0.4,0.34577911669711087,2.4502387145067606e-06,4,,,,,,,,,,
355,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14023304220413674,,0.4,0.35058260551034187,2.51149468236943e-06,4,,,,,,,,,,
356,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13746076044791997,,0.4,0.34365190111979993,2.2460521549645307e-06,4,,,,,,,,,,
357,invariant,0.2,0.25,0.5,0,1,10,,,,,0.025093169416575047,0.1514639258491376,0.07230062305486779,0.4364110418827925,0.34706712551470326,3.369078232446796e-06,4,1.0,1.0,5.0,,,,,,,
358,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13630547289403006,,0.4,0.3407636822350751,2.3889827466440917e-06,4,,,,,,,,,,
359,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14453843832402039,,0.4,0.36134609581005095,3.001542425270782e-06,4,,,,,,,,,,
360,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13740514002910068,,0.4,0.3435128500727517,2.899449145499667e-06,4,,,,,,,,,,
361,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13863115780721602,,0.4,0.3465778945180401,2.1847961871018617e-06,4,,,,,,,,,,
362,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1360022966904217,,0.4,0.3400057417260543,3.12405436099612e-06,4,,,,,,,,,,
363,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13925752049726778,,0.4,0.34814380124316946,2.2664708109187538e-06,4,,,,,,,,,,
364,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14652280498427558,,0.4,0.366307012460689,3.7161953836685872e-06,4,,,,,,,,,,
365,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13903724403683362,,0.4,0.34759311009208405,3.12405436099612e-06,4,,,,,,,,,,
366,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03025448223962174,0.1491950629553022,0.08814059959791583,0.4346510444891205,0.34325251220933534,2.51149468236943e-06,4,1.0,1.0,7.0,,,,,,,
367,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1390723641250749,,0.4,0.3476809103126872,2.4706573704609838e-06,4,,,,,,,,,,
368,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1421119669250443,,0.39999999999999997,0.3552799173126108,3.226147640767235e-06,4,,,,,,,,,,
369,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1408148922242083,,0.4,0.3520372305605207,3.12405436099612e-06,4,,,,,,,,,,
370,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1412636126074583,,0.4,0.3531590315186457,2.71568124191166e-06,4,,,,,,,,,,
371,invariant,0.2,0.25,0.5,0,1,10,,,,,0.033314722952616845,0.15297833421801862,0.09450182767389446,0.43394424136956733,0.3525299327286961,2.879030489545444e-06,4,1.0,1.0,9.0,,,,,,,
372,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13553487281831766,,0.4,0.33883718204579416,3.491590168172134e-06,4,,,,,,,,,,
373,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13897263940939447,,0.4,0.34743159852348615,3.6753580717601414e-06,4,,,,,,,,,,
374,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15211335130991804,,0.4,0.3802833782747951,3.12405436099612e-06,4,,,,,,,,,,
375,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03582479921555721,0.14371050925734657,0.10780703226678526,0.43246588530369057,0.3323048456329191,2.654425274048991e-06,4,1.0,1.0,6.0,,,,,,,
376,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1462917474734976,,0.4,0.365729368683744,3.5120088241263572e-06,4,,,,,,,,,,
377,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13607245519228045,,0.4,0.3401811379807011,3.103635705041897e-06,4,,,,,,,,,,
378,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13579418974893628,,0.4,0.3394854743723407,3.614102103897472e-06,4,,,,,,,,,,
379,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1344018007621059,,0.4,0.33600450190526476,2.634006618094768e-06,4,,,,,,,,,,
380,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14738700417888215,,0.4,0.3684675104472053,3.083217049087674e-06,4,,,,,,,,,,
381,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14685783429117247,,0.4,0.3671445857279312,2.776937209774329e-06,4,,,,,,,,,,
382,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15295615175308455,,0.39999999999999997,0.38239037938271137,3.369078232446796e-06,4,,,,,,,,,,
383,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1396309368773586,,0.4,0.34907734219339653,3.879544631302371e-06,4,,,,,,,,,,
384,invariant,0.2,0.25,0.5,0,1,10,,,,,0.022670713935138583,0.16100805784994343,0.06161594876714197,0.437598227914762,0.3679358086461573,3.185310328858789e-06,4,1.0,1.0,8.0,,,,,,,
385,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13907309919668925,,0.39999999999999997,0.3476827479917231,2.429820058552538e-06,4,,,,,,,,,,
386,invariant,0.2,0.25,0.5,0,1,10,,,,,0.029175154305613328,0.15593943551992717,0.08145900281001543,0.4353934441322205,0.3581575184962395,3.818288663439702e-06,4,1.0,1.0,7.0,,,,,,,
387,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1377470300043982,,0.3999999999999999,0.34436757501099546,3.12405436099612e-06,4,,,,,,,,,,
388,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1470560586031761,,0.4,0.3676401465079402,3.4507528562636883e-06,4,,,,,,,,,,
389,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13533174802888506,,0.4,0.33832937007221264,4.063312534890379e-06,4,,,,,,,,,,
390,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15055867484556348,,0.4,0.3763966871139087,2.4706573704609838e-06,4,,,,,,,,,,
391,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1404093777169574,,0.39999999999999997,0.3510234442923935,3.021961081225005e-06,4,,,,,,,,,,
392,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14897908762094478,,0.4,0.372447719052362,4.9413147409219675e-06,4,,,,,,,,,,
393,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0371634271972812,0.1456598124016247,0.11026890961518593,0.43219234337609047,0.3370254347029759,3.32824092053835e-06,4,2.0,2.0,5.0,,,,,,,
394,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03002185319141259,0.15095377389597378,0.0864805628688375,0.43483549301457364,0.3471514545637942,2.879030489545444e-06,4,1.0,1.0,6.0,,,,,,,
395,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1407386081255633,,0.4,0.35184652031390823,2.797355865728552e-06,4,,,,,,,,,,
396,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1375131138817866,,0.4,0.3437827847044665,3.777451351531256e-06,4,,,,,,,,,,
397,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14539250986527363,,0.39999999999999997,0.3634812746631841,4.512522965883285e-06,4,,,,,,,,,,
398,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.135542305209085,,0.4,0.3388557630227125,3.348659576492573e-06,4,,,,,,,,,,
399,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1436323400473958,,0.4,0.35908085011848945,4.512522965883285e-06,4,,,,,,,,,,
400,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14562740608337105,,0.4,0.36406851520842753,4.81880280519663e-06,4,,,,,,,,,,
401,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1453377878673163,,0.4,0.36334446966829076,4.859640117105076e-06,4,,,,,,,,,,
402,invariant,0.2,0.25,0.5,0,1,10,,,,,0.07286123681842473,0.14743593191095228,0.20820699289961658,0.4213103341222648,0.3499461560042487,3.083217049087674e-06,4,2.0,2.0,3.0,,,,,,,
403,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1554503314152048,,0.4,0.388625828538012,3.226147640767235e-06,4,,,,,,,,,,
404,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1508545003330283,,0.4,0.3771362508325707,4.206243126569939e-06,4,,,,,,,,,,
405,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1375112353654388,,0.4,0.343778088413597,3.5936834479432493e-06,4,,,,,,,,,,
406,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14157038249451454,,0.4,0.3539259562362863,2.7360998978658827e-06,4,,,,,,,,,,
407,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1406753102921052,,0.4,0.351688275730263,5.084245332601529e-06,4,,,,,,,,,,
408,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14690471552524337,,0.4,0.36726178881310845,4.042893878936155e-06,4,,,,,,,,,,
409,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13679886929650792,,0.4,0.3419971732412697,4.757546837333961e-06,4,,,,,,,,,,
410,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1341985126234257,,0.4,0.3354962815585642,3.491590168172134e-06,4,,,,,,,,,,
411,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13731701311000227,,0.4,0.3432925327750056,3.32824092053835e-06,4,,,,,,,,,,
412,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1397914275131588,,0.4,0.349478568782897,4.635034901608623e-06,4,,,,,,,,,,
413,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14316344603206302,,0.39999999999999997,0.35790861508015753,3.226147640767235e-06,4,,,,,,,,,,
414,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14274355679102035,,0.39999999999999997,0.35685889197755094,3.4507528562636883e-06,4,,,,,,,,,,
415,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13589260767063566,,0.4,0.3397315191765891,3.7978700074854793e-06,4,,,,,,,,,,
416,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13312489969335264,,0.4,0.33281224923338154,3.4507528562636883e-06,4,,,,,,,,,,
417,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13945966519121458,,0.39999999999999997,0.34864916297803644,4.165405814661493e-06,4,,,,,,,,,,
418,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13861800819278153,,0.4,0.3465450204819538,4.104149846798824e-06,4,,,,,,,,,,
419,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13430223939567315,,0.4,0.3357555984891828,3.6753580717601414e-06,4,,,,,,,,,,
420,invariant,0.2,0.25,0.5,0,1,10,,,,,0.05106240142808958,0.15344517421013848,0.14262553695960495,0.4285971625600439,0.358017242329834,3.614102103897472e-06,4,2.0,2.0,6.0,,,,,,,
421,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13743241935345551,,0.4,0.3435810483836388,4.96173339687619e-06,4,,,,,,,,,,
422,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13769704513462228,,0.4,0.3442426128365556,4.5329416218375076e-06,4,,,,,,,,,,
423,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14496265632012534,,0.4,0.3624066408003133,3.266984952675681e-06,4,,,,,,,,,,
424,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1356385179159413,,0.39999999999999997,0.33909629478985326,4.900477429013521e-06,4,,,,,,,,,,
425,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14325492161073794,,0.4,0.3581373040268448,3.777451351531256e-06,4,,,,,,,,,,
426,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1404848450693642,,0.4,0.3512121126734105,5.758060979090888e-06,4,,,,,,,,,,
427,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15056284025137817,,0.4,0.3764071006284454,4.573778933745954e-06,4,,,,,,,,,,
428,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1571489185667247,,0.39999999999999997,0.39287229641681176,3.12405436099612e-06,4,,,,,,,,,,
429,invariant,0.2,0.25,0.5,0,1,10,,,,,0.02923884472779225,0.15370645305859537,0.08279458709598116,0.4352450458782243,0.35314923056378766,3.981637911073486e-06,4,3.0,3.0,5.0,,,,,,,
430,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13838531718952715,,0.4,0.34596329297381795,3.7161953836685872e-06,4,,,,,,,,,,
431,invariant,0.2,0.25,0.5,0,2,10,,,,,0.0267538561047133,0.16187928160310625,0.07935639171312932,0.4801609020717177,0.3371354912585692,3.185310328858789e-06,4,2.5,2.5,1.5,,,,,,,
432,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14196348245894524,,0.39999999999999997,0.3549087061473631,5.247594580235313e-06,4,,,,,,,,,,
433,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15019661123818323,,0.39999999999999997,0.37549152809545805,6.105178130312679e-06,4,,,,,,,,,,
434,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1384570275092384,,0.39999999999999997,0.34614256877309607,5.43136248382332e-06,4,,,,,,,,,,
435,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13194641654629868,,0.4,0.3298660413657467,5.451781139777543e-06,4,,,,,,,,,,
436,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13626618739997412,,0.39999999999999997,0.3406654684999353,3.818288663439702e-06,4,,,,,,,,,,
437,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14881108291975348,,0.4,0.37202770729938367,4.14498715870727e-06,4,,,,,,,,,,
438,invariant,0.2,0.25,0.5,0,1,10,,,,,0.028539337671781607,0.15378109057903014,0.08081540677433832,0.4354649548028513,0.35314228822076327,3.226147640767235e-06,4,1.0,1.0,8.0,,,,,,,
439,invariant,0.2,0.25,0.5,0,1,10,,,,,0.01572354189658087,0.14404168955451094,0.04793401997189576,0.4391184422253449,0.3280246869717949,5.6968050112282185e-06,4,2.0,2.0,5.0,,,,,,,
440,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1354208550434693,,0.4,0.3385521376086732,7.044436304206937e-06,4,,,,,,,,,,
441,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13682835383570577,,0.4,0.34207088458926443,5.268013236189536e-06,4,,,,,,,,,,
442,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1478844843125508,,0.4,0.36971121078137703,5.43136248382332e-06,4,,,,,,,,,,
443,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13608143940090028,,0.4,0.34020359850225074,6.45229528153447e-06,4,,,,,,,,,,
444,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03452412280415828,0.14838434049716992,0.10080159559545089,0.433244267156061,0.34249579681967185,3.205728984813012e-06,4,1.0,1.0,5.0,,,,,,,
445,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14987750848293063,,0.4,0.37469377120732655,6.6769004970309235e-06,4,,,,,,,,,,
446,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14405280101080517,,0.4,0.3601320025270129,4.369592374203723e-06,4,,,,,,,,,,
447,invariant,0.2,0.25,0.5,0,1,10,,,,,0.028963754275611008,0.14746431680567396,0.08542981883343317,0.43495224235184077,0.3390356513816692,4.226661782524163e-06,4,1.0,1.0,4.0,,,,,,,
448,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13756367047392928,,0.39999999999999997,0.34390917618482314,7.514065391154067e-06,4,,,,,,,,,,
449,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1514922974704144,,0.4,0.378730743676036,6.881087056573153e-06,4,,,,,,,,,,
450,invariant,0.2,0.25,0.5,0,1,10,,,,,0.02509920289743022,0.14751120191504052,0.07421956834144566,0.43619782573983934,0.3381750050331987,4.696290869471292e-06,4,1.0,1.0,5.0,,,,,,,
451,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14222802656548814,,0.4,0.35557006641372035,6.146015442221125e-06,4,,,,,,,,,,
452,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13550596000148646,,0.4,0.3387649000037162,4.757546837333961e-06,4,,,,,,,,,,
453,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13098036909579247,,0.4,0.32745092273948123,5.553874419548658e-06,4,,,,,,,,,,
454,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.133637244608556,,0.4,0.33409311152139,9.84179216993549e-06,4,,,,,,,,,,
455,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1443656148200238,,0.4,0.3609140370500596,4.675872213517068e-06,4,,,,,,,,,,
456,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1575247035109062,,0.4,0.39381175877726554,4.6554535575628455e-06,4,,,,,,,,,,
457,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13995657360251657,,0.4000000000000001,0.3498914340062914,8.82085937222434e-06,4,,,,,,,,,,
458,invariant,0.2,0.25,0.5,0,1,10,,,,,0.015802374511212584,0.14883204052100604,0.04663906881127894,0.4392623256876357,0.33882268480006666,5.22717592428109e-06,4,2.0,2.0,6.0,,,,,,,
459,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14221740886439194,,0.4,0.35554352216097984,4.96173339687619e-06,4,,,,,,,,,,
460,invariant,0.2,0.25,0.5,0,1,10,,,,,0.015370315956346607,0.15354012881334803,0.04400220358135058,0.4395553107131833,0.3493078688191197,5.676386355273996e-06,4,1.0,1.0,4.0,,,,,,,
461,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1493693289735419,,0.4,0.3734233224338548,8.453323565048326e-06,4,,,,,,,,,,
462,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13433678776154767,,0.4,0.3358419694038692,4.920896084967745e-06,4,,,,,,,,,,
463,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1336618286703249,,0.4,0.3341545716758122,6.370620657717578e-06,4,,,,,,,,,,
464,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14016255700378272,,0.4,0.3504063925094569,5.43136248382332e-06,4,,,,,,,,,,
465,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1362122004736311,,0.39999999999999997,0.34053050118407785,6.574807217259808e-06,4,,,,,,,,,,
466,invariant,0.2,0.25,0.5,0,1,10,,,,,0.01735149077258756,0.1512175119619993,0.050355876754626154,0.43884934702726375,0.3445772746076453,6.227690066038017e-06,4,1.0,1.0,5.0,,,,,,,
467,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14380557192451143,,0.4,0.35951392981127855,6.840249744664708e-06,4,,,,,,,,,,
468,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1370769713906044,,0.4,0.342692428476511,5.6355490433655496e-06,4,,,,,,,,,,
469,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1333461562492726,,0.4,0.3333653906231815,6.370620657717578e-06,4,,,,,,,,,,
470,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14831629804867072,,0.39999999999999997,0.3707907451216768,6.9015057125273766e-06,4,,,,,,,,,,
471,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14626038441795192,,0.4,0.3656509610448798,7.799926574513189e-06,4,,,,,,,,,,
472,invariant,0.2,0.25,0.5,0,1,10,,,,,0.02263932135730566,0.14812211053127528,0.06679554922304973,0.4370227167529945,0.3389345790346958,5.717223667182442e-06,4,1.0,1.0,5.0,,,,,,,
473,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1357767113794395,,0.4000000000000001,0.3394417784485987,4.96173339687619e-06,4,,,,,,,,,,
474,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13603512988919614,,0.39999999999999997,0.3400878247229903,5.574293075502881e-06,4,,,,,,,,,,
475,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14957808931201785,,0.4,0.3739452232800447,7.044436304206937e-06,4,,,,,,,,,,
476,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13355638673097728,,0.4,0.3338909668274432,5.22717592428109e-06,4,,,,,,,,,,
477,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13523659709213837,,0.4,0.33809149273034594,6.125596786266902e-06,4,,,,,,,,,,
478,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13202890791635374,,0.39999999999999997,0.3300722697908844,5.451781139777543e-06,4,,,,,,,,,,
479,invariant,0.2,0.25,0.5,0,1,10,,,,,0.03371102132519081,0.14166982769826664,0.103033558877807,0.43299627123579926,0.3271848676523977,5.737642323136665e-06,4,2.0,2.0,3.0,,,,,,,
480,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14112296890524556,,0.4,0.35280742226311396,6.04392216245001e-06,4,,,,,,,,,,
481,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15492932898987682,,0.4,0.3873233224746921,7.616158670925181e-06,4,,,,,,,,,,
482,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13630645298951585,,0.4,0.3407661324737896,6.064340818404233e-06,4,,,,,,,,,,
483,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1394785320293163,,0.4,0.3486963300732907,7.391553455428728e-06,4,,,,,,,,,,
484,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13514716337905888,,0.4,0.3378679084476472,3.818288663439702e-06,4,,,,,,,,,,
485,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1480802583858399,,0.4,0.3702006459645998,6.105178130312679e-06,4,,,,,,,,,,
486,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1497890548653369,,0.4,0.3744726371633423,6.697319152985146e-06,4,,,,,,,,,,
487,invariant,0.2,0.25,0.5,0,1,10,,,,,0.016292078703617843,0.15948172364234992,0.04489327372719287,0.4394563029192008,0.3629068978711918,4.777965493288183e-06,4,1.0,1.0,8.0,,,,,,,
488,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1349359528018684,,0.4,0.33733988200467097,5.533455763594435e-06,4,,,,,,,,,,
489,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1304171408899512,,0.39999999999999997,0.326042852224878,6.309364689854909e-06,4,,,,,,,,,,
490,invariant,0.2,0.25,0.5,0,1,10,,,,,0.012070407331869672,0.15638642690625967,0.03401196778262789,0.44066533691304133,0.3548870623720516,7.963275822146972e-06,4,2.0,2.0,5.0,,,,,,,
491,invariant,0.2,0.25,0.5,0,1,10,,,,,0.012675702766834362,0.16002366054551842,0.03489793326448162,0.44056689630394646,0.363222161919125,7.575321359016736e-06,4,1.0,1.0,7.0,,,,,,,
492,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13542845078348426,,0.4,0.3385711269587106,6.595225873214031e-06,4,,,,,,,,,,
493,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13382117586139164,,0.4,0.3345529396534791,5.206757268326867e-06,4,,,,,,,,,,
494,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1523176195440841,,0.4,0.38079404886021023,6.9015057125273766e-06,4,,,,,,,,,,
495,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15788456190344347,,0.4,0.3947114047586086,6.227690066038017e-06,4,,,,,,,,,,
496,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14211964433968313,,0.4,0.35529911084920784,8.534998188865216e-06,4,,,,,,,,,,
497,invariant,0.2,0.25,0.5,0,1,10,,,,,0.020225595543233412,0.1577645526117692,0.0561780523134133,0.438202438631843,0.3600266422622891,5.43136248382332e-06,4,1.0,1.0,8.0,,,,,,,
