round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,cos_to_others_malicious_mean,cos_to_others_benign_mean,precision
157,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,,0.021857560981446613,0.0
158,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.022927395214325033,0.0
159,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.02312258595285118,0.0
160,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,1,2,8,False,1.0,0.4444444444444444,0.011765188500208159,0.022412566705082213,0.5
161,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015779137646606444,0.0
162,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.0052935733773276095,0.01030480830666524,0.0
163,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.013119815754505253,0.0
164,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.5555555555555556,0.008186966695422971,0.0147037251767659,0.25
165,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01727270991255674,0.0
166,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,-0.0038081438320696215,0.01457214305983502,0.25
167,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.032703562335145264,0.0
168,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.014710909303485325,0.0
169,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01666765167567139,0.0
170,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.02559667256201719,0.022463358944120396,0.0
171,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.009074139671484035,0.03138213097368006,0.25
172,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.02840632451903599,0.0
173,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.025091872176887686,0.0
174,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.0034096690796030257,0.015393267977954742,0.25
175,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.02073603141273609,0.0
176,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.013088362140096671,0.0
177,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.012679596033256963,0.0
178,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.019201668184180853,0.0
179,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.02409355773158365,0.0
180,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.007440488483950146,0.0
181,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015407675009849537,0.0
182,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.009766488249752915,0.019692512893065856,0.25
183,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.0008727955939152259,0.023890000406879025,0.25
184,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,1.0,1,4,6,False,1.0,0.4444444444444444,0.0236925739264024,0.013515401915506042,0.0
185,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.025173886087749224,0.0
186,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,7.0,1,3,7,False,1.0,0.4444444444444444,0.00424602242097643,0.014449584525914265,0.3333333333333333
187,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.016938545013138816,0.0
188,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.005952587350999498,0.0237522258152779,0.25
189,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.02240440551509917,0.035388284231214935,0.25
190,flame,,,0.5,0,2,10,0.0,0.0,0.0,0,1.0,1.0,,,,,-1,1.5,1.5,4.5,1,0,10,False,1.0,0.5,0.015531503277523517,0.01273077512075961,
191,flame,,,0.5,0,1,10,0.0,0.1111111111111111,-0.1111111111111111,1,1.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,1,1,9,False,1.0,0.4444444444444444,0.013196080620777324,0.009933659628740914,0.0
192,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.018071316540892883,0.0
193,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012925157889780764,0.0
194,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.002003655682198254,0.017846943401167697,0.0
195,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.01913069734614312,0.028788743699957084,0.25
196,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.009584756224256438,0.034470354382527886,0.25
197,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.02274846796559373,0.0
198,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01547318307960765,0.0
199,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0038031364617342836,0.017156683171562537,0.25
200,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.017191139039590353,0.0
201,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,5.0,1,4,6,False,1.0,0.375,0.026926580871518287,0.022418271868758805,0.5
202,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.014800751353977834,0.0
203,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.007003337666081147,0.0
204,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.015055091801105442,0.0
205,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.5555555555555556,0.01694302873600516,0.014706574999564086,0.0
206,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.5555555555555556,0.0058091256845592566,0.025477957075684097,0.25
207,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.010244786937664726,0.0
208,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008929818863532182,0.0
209,flame,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,6.5,1,2,8,False,1.0,0.375,0.016159115896346207,0.017425330486412142,1.0
210,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,,0.014911122028973822,0.0
211,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.023987842345064313,0.0
212,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009201282741047758,0.0
213,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.011423751938232826,0.014747259683998572,0.25
214,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.013590949626574884,0.0
215,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.009723866792516134,0.00726782263364131,0.0
216,flame,,,0.5,0,3,10,0.0,0.14285714285714285,-0.14285714285714285,1,1.0,0.8571428571428571,,,,,-1,2.0,2.0,3.6666666666666665,1,1,9,False,1.0,0.42857142857142855,0.0273462426174227,0.013877222115498774,0.0
217,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,10.0,1,3,7,False,1.0,0.4444444444444444,0.004802469257540304,0.019711275333569856,0.3333333333333333
218,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.02130072963927029,0.0
219,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,4.5,1,3,7,False,1.0,0.375,0.013801307673853224,0.012395219829709692,0.0
220,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.004281136718387775,0.012247217838000288,0.25
221,flame,,,0.5,0,3,10,0.0,0.14285714285714285,-0.14285714285714285,1,1.0,0.8571428571428571,,,,,-1,2.0,2.0,2.0,1,1,9,False,1.0,0.2857142857142857,0.02396895930149187,0.0069269984759348395,0.0
222,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.022357131736696283,0.0
223,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009676347999457699,0.0
224,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.016999782118241026,0.0
225,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01769444505097712,0.0
226,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.007650470354552402,0.018446222562608305,0.25
227,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.023484336093820418,0.0
228,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.020172446746788825,0.0
229,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.5555555555555556,0.010287715415439293,0.012414418891659123,0.0
230,flame,,,0.5,0,2,10,0.0,0.125,-0.125,1,1.0,0.875,,,,,-1,1.5,1.5,5.5,1,1,9,False,1.0,0.375,0.00856795555744051,0.009435769523392661,0.0
231,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.009193400569140016,0.0
232,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.003590066903931118,0.016412949923365408,0.25
233,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008056755605804855,0.0
234,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0013652930558551743,0.010475179104720877,0.25
235,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008200413154948922,0.0
236,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012345647929762105,0.0
237,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,2.0,1,4,6,False,1.0,0.4444444444444444,0.008015823940234071,0.0029765002071035556,0.0
238,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009199310638688622,0.0
239,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.6,,0.01687086034546429,0.0
240,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,3.0,1,4,6,False,1.0,0.375,0.008417740143418142,0.0026673427120323576,0.5
241,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.005334841957455433,0.022912352544453424,0.25
242,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009617458980641935,0.0
243,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.015149015148207656,0.023208130574644086,0.25
244,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.020591525246251748,0.0
245,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,5.0,1,3,7,False,1.0,0.4444444444444444,0.008748286952130282,0.009294071091154077,0.3333333333333333
246,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.006715809225665864,0.0
247,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.008161749507952983,0.0
248,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010115677008680631,0.0
249,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.01636595596802009,0.0
250,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,4.0,1,4,6,False,1.0,0.4444444444444444,0.009961269119405758,0.006541988640609263,0.0
251,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,1,2,8,False,1.0,0.4444444444444444,-0.002715603505287002,0.008037086191566768,0.5
252,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.005841064994613473,0.0
253,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009467143794548856,0.0
254,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.021720920492317167,0.0
255,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.014698778599613133,0.0
256,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01390754745621818,0.0
257,flame,,,0.5,0,1,10,1.0,0.0,1.0,1,0.0,1.0,,,,,-1,1.0,1.0,8.0,1,1,9,False,1.0,0.4444444444444444,-0.004340323557453581,0.005526392426498345,1.0
258,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0032230923615335404,0.0
259,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,4.0,1,4,6,False,1.0,0.5,0.015607634115214448,0.01050645572620372,0.0
260,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01718047178829699,0.0
261,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.004711661516733325,0.0110301775764119,0.25
262,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011274987355910846,0.0
263,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009358271572972365,0.0
264,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,1,2,8,False,1.0,0.4444444444444444,0.004968401645437782,0.010996059440618152,0.5
265,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.008481457635855985,0.018425372320548594,0.25
266,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.018406075751658674,0.0
267,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,4.0,1,4,6,False,1.0,0.4444444444444444,0.00483218392807758,0.004724433984208411,0.25
268,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.010926736180345934,0.02107812801503874,0.25
269,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01537891614233447,0.0
270,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.016321766934610803,0.0
271,flame,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,2.0,2.0,7.0,1,2,8,False,1.0,0.4444444444444444,0.010231028796556697,0.013048467009948732,0.0
272,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.013568322921870208,0.0
273,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.006625055050188634,0.008191498829416905,0.25
274,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.005866043627933489,0.009384881206612988,0.25
275,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01042350026259098,0.0
276,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.015311942906731879,0.016606466103333908,0.25
277,flame,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,1.5,1.5,3.5,1,2,8,False,1.0,0.375,0.019857751688657256,0.016439338244051416,0.0
278,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.010017030867376696,0.01432130870918054,0.25
279,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.024192151089309732,0.0
280,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.0,2.0,5.0,1,4,6,False,1.0,0.5,0.018759276915243976,0.017088728477031155,0.5
281,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.012121693764104411,0.0
282,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,3.0,3.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.0055197518492263115,0.009601501372508085,0.25
283,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.6,,0.012017084457044148,0.0
284,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0031158292568167737,0.009306325850264283,0.25
285,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,3.0,3.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.002994003180124796,0.019457808816611702,0.25
286,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009773464370351675,0.0
287,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.0032156576657383054,0.003970593346012603,0.25
288,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.010970311310848423,0.0
289,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.02010810642250855,0.0
290,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0017526729527845102,0.008932528535774262,0.25
291,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.5555555555555556,0.009408958661148721,0.011830980857312233,0.0
292,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.03017123087513774,0.0
293,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015920450829673388,0.0
294,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.015206755126878625,0.0
295,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.005536749440627443,0.00905723045315931,0.25
296,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,3.0,1,4,6,False,1.0,0.375,0.008808199476001817,0.0049989407328454825,0.0
297,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.011255431016854823,0.0
298,flame,,,0.5,0,2,10,1.0,0.125,0.875,3,0.0,0.875,,,,,-1,1.5,1.5,5.5,1,3,7,False,1.0,0.375,0.004150487447648627,0.0025379900131899083,0.6666666666666666
299,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.015066760741556573,0.0
300,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,-0.00746549962015059,0.00938431078905412,0.25
301,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.02501613490135538,0.0
302,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.5555555555555556,0.00948872151952619,0.013831850290310085,0.0
303,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.5555555555555556,0.01141860951951617,0.023311587913863802,0.0
304,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.0009687636350048656,0.013115287737365028,0.25
305,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.026530172731855657,0.0
306,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,3.0,1,4,6,False,1.0,0.4444444444444444,0.012611453153774729,0.009795011724350022,0.25
307,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.016036913295467796,0.0
308,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,10.0,1,4,6,False,1.0,0.5555555555555556,0.004395368250424476,0.014335669552633398,0.25
309,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.008351567783516959,0.0
310,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.01158134932237526,0.0
311,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.01132825334358103,0.0
