run_id,bad_client_num,poison_rate,seed,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,21,True,0.7364864864864865,0.764,148,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,22,False,0.12449799196787148,0.124,249,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,23,True,0.996,0.996,250,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,24,True,0.9958677685950413,0.996,242,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,25,False,0.5941422594142259,0.58,239,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,27,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,28,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,29,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,30,True,0.9868421052631579,0.988,228,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,31,True,1.0,1.0,206,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,32,True,1.0,1.0,226,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,33,True,0.9669421487603306,0.968,242,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,34,True,1.0,1.0,214,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,35,True,1.0,1.0,205,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,36,True,1.0,1.0,247,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,37,False,0.5603864734299517,0.536,207,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,38,True,0.9901960784313726,0.992,204,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,39,True,0.008658008658008658,0.012,231,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,0,False,0.5648535564853556,0.584,239,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,1,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,2,True,1.0,1.0,157,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,3,True,1.0,1.0,200,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,4,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,5,True,1.0,1.0,230,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,7,True,1.0,1.0,173,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,8,False,0.9958333333333333,0.996,240,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,9,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,10,False,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,11,False,0.9916317991631799,0.988,239,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,12,True,1.0,1.0,248,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,13,True,1.0,0.996,243,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,14,True,1.0,0.996,148,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,15,True,1.0,1.0,246,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,16,True,0.9915254237288136,0.992,236,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,18,True,1.0,1.0,245,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,19,True,0.9530201342281879,0.972,149,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,20,True,0.983739837398374,0.984,246,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,21,True,0.9459459459459459,0.924,148,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,22,False,0.9799196787148594,0.98,249,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,23,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,24,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,25,False,0.9874476987447699,0.984,239,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,26,True,0.9919678714859438,0.992,249,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,27,False,0.888,0.888,250,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,28,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,29,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,30,True,1.0,1.0,228,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,31,True,1.0,0.992,206,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,32,True,1.0,1.0,226,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,33,True,0.9958677685950413,0.996,242,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,34,True,1.0,1.0,214,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,35,True,1.0,0.996,205,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,36,True,1.0,1.0,247,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,37,False,1.0,1.0,207,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,38,True,0.9852941176470589,0.988,204,250
attack_a0.5_s0_e1_bad32_rho0p25_s0,32,0.25,0,39,True,1.0,1.0,231,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,0,False,0.9497907949790795,0.936,239,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,1,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,2,True,1.0,1.0,157,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,3,True,1.0,1.0,200,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,4,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,5,True,1.0,1.0,230,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,6,True,1.0,0.996,235,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,7,True,1.0,1.0,173,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,8,False,1.0,0.996,240,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,9,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,10,False,0.916,0.916,250,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,11,False,0.9748953974895398,0.972,239,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,12,True,1.0,1.0,248,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,13,True,1.0,1.0,243,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,14,True,1.0,0.996,148,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,15,True,0.9959349593495935,0.996,246,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,16,True,1.0,1.0,236,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,18,True,1.0,1.0,245,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,19,True,1.0,1.0,149,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,20,True,1.0,0.996,246,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,21,True,1.0,1.0,148,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,22,False,0.7911646586345381,0.788,249,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,23,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,24,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,25,False,0.6861924686192469,0.684,239,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,27,False,0.656,0.656,250,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,28,True,0.9917355371900827,0.988,242,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,29,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,30,True,0.9956140350877193,0.988,228,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,31,True,1.0,1.0,206,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,32,True,1.0,1.0,226,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,33,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,34,True,1.0,0.996,214,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,35,True,1.0,1.0,205,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,36,True,1.0,1.0,247,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,37,False,0.782608695652174,0.764,207,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,38,True,1.0,1.0,204,250
attack_a0.5_s0_e1_bad32_rho0p5_s0,32,0.5,0,39,True,1.0,1.0,231,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,0,False,0.0,0.0,239,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,1,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,2,True,1.0,1.0,157,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,3,True,1.0,1.0,200,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,4,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,5,True,1.0,1.0,230,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,7,True,1.0,1.0,173,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,8,False,0.0,0.0,240,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,9,True,1.0,1.0,241,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,10,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,11,False,0.0,0.004,239,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,12,True,1.0,1.0,248,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,13,True,1.0,1.0,243,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,14,True,1.0,1.0,148,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,15,True,1.0,1.0,246,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,16,True,1.0,1.0,236,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,18,True,1.0,1.0,245,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,19,True,1.0,1.0,149,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,20,True,1.0,1.0,246,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,21,True,1.0,1.0,148,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,22,False,0.0,0.0,249,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,23,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,24,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,25,False,0.1506276150627615,0.164,239,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,27,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,28,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,29,True,1.0,1.0,250,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,30,True,1.0,1.0,228,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,31,True,1.0,1.0,206,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,32,True,1.0,1.0,226,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,33,True,1.0,1.0,242,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,34,True,1.0,1.0,214,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,35,True,1.0,1.0,205,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,36,True,1.0,1.0,247,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,37,False,0.14009661835748793,0.208,207,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,38,True,1.0,1.0,204,250
attack_a0.5_s0_e1_bad32_rho1p0_s0,32,1.0,0,39,True,1.0,1.0,231,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,0,False,0.2217573221757322,0.22,239,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,1,False,0.7188755020080321,0.72,249,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,2,False,0.7898089171974523,0.82,157,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,3,False,0.705,0.624,200,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,4,False,0.970954356846473,0.972,241,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,5,False,0.7217391304347827,0.696,230,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,7,False,0.13872832369942195,0.232,173,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,8,False,0.6916666666666667,0.692,240,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,9,False,0.5394190871369294,0.544,241,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,10,False,0.408,0.408,250,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,11,False,0.3179916317991632,0.304,239,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,12,False,0.38306451612903225,0.384,248,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,13,False,0.20164609053497942,0.196,243,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,14,False,0.8108108108108109,0.776,148,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,15,True,1.0,1.0,246,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,16,False,0.4957627118644068,0.492,236,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,18,False,0.6816326530612244,0.68,245,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,19,False,0.2684563758389262,0.348,149,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,20,False,0.08536585365853659,0.084,246,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,21,False,0.722972972972973,0.78,148,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,22,False,0.24497991967871485,0.244,249,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,23,False,0.272,0.272,250,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,24,False,0.9628099173553719,0.964,242,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,25,False,0.4476987447698745,0.448,239,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,27,False,0.956,0.956,250,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,28,False,0.47520661157024796,0.468,242,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,29,False,0.796,0.796,250,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,30,False,0.8201754385964912,0.828,228,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,31,False,0.5485436893203883,0.572,206,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,32,False,0.9867256637168141,0.988,226,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,33,False,0.6611570247933884,0.66,242,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,34,False,0.5981308411214953,0.584,214,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,35,False,0.9463414634146341,0.932,205,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,36,False,0.31983805668016196,0.316,247,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,37,False,0.5748792270531401,0.58,207,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,38,False,0.8480392156862745,0.864,204,250
attack_a0.5_s0_e1_bad4_rho0p1_s0,4,0.1,0,39,False,0.5887445887445888,0.6,231,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,0,False,0.3807531380753138,0.38,239,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,1,False,0.4497991967871486,0.448,249,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,2,False,0.5923566878980892,0.576,157,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,3,False,0.735,0.704,200,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,4,False,0.8672199170124482,0.868,241,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,5,False,0.5826086956521739,0.56,230,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,6,True,1.0,0.996,235,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,7,False,0.5433526011560693,0.624,173,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,8,False,0.7083333333333334,0.704,240,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,9,False,0.7925311203319502,0.788,241,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,10,False,0.512,0.512,250,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,11,False,0.6359832635983264,0.64,239,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,12,False,0.4879032258064516,0.488,248,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,13,False,0.2839506172839506,0.284,243,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,14,False,0.7905405405405406,0.764,148,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,15,True,0.9878048780487805,0.988,246,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,16,False,0.3516949152542373,0.352,236,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,18,False,0.8775510204081632,0.876,245,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,19,False,0.7718120805369127,0.788,149,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,20,False,0.25203252032520324,0.248,246,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,21,False,0.9256756756756757,0.924,148,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,22,False,0.3534136546184739,0.352,249,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,23,False,0.132,0.132,250,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,24,False,0.8801652892561983,0.876,242,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,25,False,0.6861924686192469,0.676,239,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,27,False,0.44,0.44,250,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,28,False,0.5826446280991735,0.58,242,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,29,False,0.432,0.432,250,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,30,False,0.631578947368421,0.656,228,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,31,False,0.9029126213592233,0.912,206,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,32,False,0.9823008849557522,0.984,226,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,33,False,0.6611570247933884,0.656,242,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,34,False,0.4439252336448598,0.452,214,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,35,False,0.5804878048780487,0.564,205,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,36,False,0.5951417004048583,0.596,247,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,37,False,0.6618357487922706,0.664,207,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,38,False,0.8431372549019608,0.864,204,250
attack_a0.5_s0_e1_bad4_rho0p25_s0,4,0.25,0,39,False,0.9004329004329005,0.9,231,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,0,False,0.14225941422594143,0.164,239,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,1,False,0.04417670682730924,0.044,249,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,2,False,0.5859872611464968,0.68,157,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,3,False,0.55,0.536,200,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,4,False,0.5975103734439834,0.604,241,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,5,False,0.04782608695652174,0.048,230,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,7,False,0.12138728323699421,0.248,173,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,8,False,0.0125,0.024,240,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,9,False,0.2946058091286307,0.3,241,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,10,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,11,False,0.10460251046025104,0.132,239,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,12,False,0.06854838709677419,0.068,248,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,13,False,0.0,0.0,243,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,14,False,0.4189189189189189,0.348,148,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,15,True,0.991869918699187,0.992,246,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,16,False,0.012711864406779662,0.016,236,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,18,False,0.11020408163265306,0.112,245,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,19,False,0.6174496644295302,0.732,149,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,20,False,0.0,0.0,246,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,21,False,0.5,0.632,148,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,22,False,0.03614457831325301,0.036,249,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,23,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,24,False,0.8677685950413223,0.872,242,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,25,False,0.04602510460251046,0.048,239,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,26,True,1.0,1.0,249,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,27,False,0.012,0.012,250,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,28,False,0.0371900826446281,0.036,242,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,29,False,0.008,0.008,250,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,30,False,0.37280701754385964,0.384,228,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,31,False,0.13592233009708737,0.172,206,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,32,False,0.8584070796460177,0.856,226,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,33,False,0.1446280991735537,0.148,242,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,34,False,0.02336448598130841,0.072,214,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,35,False,0.8682926829268293,0.884,205,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,36,False,0.02834008097165992,0.028,247,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,37,False,0.033816425120772944,0.06,207,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,38,False,0.18137254901960784,0.292,204,250
attack_a0.5_s0_e1_bad4_rho0p5_s0,4,0.5,0,39,False,0.30735930735930733,0.34,231,250
attack_a0.5_s0_e1_bad4_rho1p0_s0,4,1.0,0,0,False,0.02510460251046025,0.036,239,250
attack_a0.5_s0_e1_bad4_rho1p0_s0,4,1.0,0,1,False,0.008032128514056224,0.008,249,250
