run_id,round_from,round_to,kind,phase,span_rounds,scope,group,n_params,l2_delta,energy,energy_share,mean_abs_delta,l2_base,relative_displacement,cos_theta_delta
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer1.1.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer1.1.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer1.1.conv1,36864,0.3924616332571654,0.15402613357888179,0.007769820982864179,0.0016103302714416895,5.337147835666775,0.07353396333420747,0.20814542796832303
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer1.1.conv2,36864,0.4678264669475056,0.2188616031765856,0.01104043474436654,0.001925954501346003,5.318651064727218,0.08795960879067358,0.19609733718603994
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer2.0.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer2.0.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer2.0.conv1,73728,0.5940338687127131,0.3528762371777929,0.01780077918124209,0.0017196397918702944,7.164370703465423,0.08291501002668351,0.14835222345773033
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer2.0.conv2,147456,0.9658967703035702,0.932956570882868,0.047062828703898614,0.0019887836078090254,7.520551638096646,0.12843429801221684,0.15720353626468636
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer2.0.shortcut.0,8192,0.35632339705179644,0.12696636328653216,0.006404795671095854,0.0030883353264421487,6.735752126081607,0.052900313191762395,0.12726279817687758
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer2.0.shortcut.1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer2.1.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer2.1.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer2.1.conv1,147456,0.8838901429569723,0.7812617848164969,0.03941061213270251,0.0018205841517464289,7.350107595201889,0.12025540191193543,0.1490687642421272
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer2.1.conv2,147456,0.995806156997296,0.9916299023137234,0.05002259449878908,0.0020549052819564153,7.418412856601494,0.13423439437064338,0.16168184163500998
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer3.0.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer3.0.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer3.0.conv1,294912,1.3402230728448672,1.7961978849857383,0.09060888364759905,0.0019523151715378927,10.075608666749071,0.13301658660759547,0.12668454734214124
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer3.0.conv2,589824,1.7806808575831203,3.1708243165629573,0.1599516701183021,0.001838416843403399,10.4774312535603,0.16995395288115428,0.13322011368097297
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer3.0.shortcut.0,32768,0.6343584229806091,0.4024106088064453,0.020299531770238226,0.0027668372781997283,9.462840226839445,0.06703678893165488,0.09409354399164903
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer3.0.shortcut.1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer3.1.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer3.1.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer3.1.conv1,589824,1.6019181405643887,2.566141729069269,0.1294485642679243,0.0016499063743431195,9.951931201580138,0.16096555614351926,0.10647705668041518
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer3.1.conv2,589824,1.4175289701318325,2.0093883811630135,0.10136324040548712,0.0014513598951421708,9.909398165569185,0.14304894671173113,0.11577513545755572
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer4.0.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer4.0.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer4.0.conv1,1179648,1.3522800492663416,1.8286613316437794,0.09224649645497737,0.0009647408942824941,13.534018544143159,0.09991711219071296,0.08106678379032314
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer4.0.conv2,2359296,1.30544027038586,1.7041742995451072,0.08596677020579906,0.0006511546359661387,13.669399479787648,0.09550092323486181,0.08864550414750846
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer4.0.shortcut.0,131072,0.7276187342165468,0.5294290223828898,0.02670695310897455,0.0015256334456609285,13.434988044169412,0.05415849510430511,0.09509355439803822
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer4.0.shortcut.1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer4.1.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,layer,layer4.1.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer4.1.conv1,2359296,1.0744525246334848,1.1544482276912693,0.058235936037128615,0.0005222972925333328,13.816221933372363,0.07776746275609549,0.10064112195211633
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,layer,layer4.1.conv2,2359296,0.4890723000840132,0.23919171470946704,0.012065983613911162,0.00024293138306196048,13.585658924140455,0.03599915932049325,0.1007967995799569
attack_a0.5_s0_e1b_persist_s0,200,250,bias+weight,clean,50,layer,linear,5130,0.6332884926051554,0.40105431486611,0.020231113763035883,0.007134049078353445,5.565853418663088,0.11378102241817044,0.9090078058391956
attack_a0.5_s0_e1b_persist_s0,200,250,bias,clean,50,kind,bias,10,0.013876134393968675,0.00019254710571948042,9.7130045885545e-06,0.003844985645264387,0.15074438823477104,0.0920507526446545,0.4599554683899171
attack_a0.5_s0_e1b_persist_s0,200,250,bn_affine,clean,50,kind,bn_affine,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,bn_buffer,clean,50,kind,bn_buffer,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,250,weight,clean,50,kind,weight,11164352,4.452353017786823,19.823447394995434,0.9999902869954133,0.0008585570481528588,43.256458700493965,0.10292920760376484,0.12702890592838278
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,conv1,1728,0.34796020410257633,0.12107630363910657,0.0034676877561762394,0.0064615557613563026,5.769284616786382,0.060312539112760535,0.5518817467950446
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer1.0.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer1.0.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer1.0.conv1,36864,0.5449873349587284,0.2970111952654173,0.008506553754226898,0.002225759353141522,5.677405252445753,0.09599232584708568,0.26194999292118587
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer1.0.conv2,36864,0.5983918021681226,0.3580727489020136,0.01025538813019089,0.0024560425885479676,5.612859067552478,0.10661087245667386,0.2574261522682232
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer1.1.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer1.1.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer1.1.conv1,36864,0.5107536351284648,0.260869275796941,0.00747143054796259,0.002090998669773642,5.337147835666775,0.09569786163973776,0.24031508744099944
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer1.1.conv2,36864,0.6108114008048594,0.3730905673531946,0.010685506192952905,0.0025127493073660518,5.318651064727218,0.11484329266413092,0.22452541148170693
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer2.0.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer2.0.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer2.0.conv1,73728,0.7583069896093082,0.5750294904903315,0.016469141059651016,0.002199584327683828,7.164370703465423,0.10584418660001964,0.1779515983372407
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer2.0.conv2,147456,1.2509705831981033,1.5649274000270026,0.044820327522995036,0.0025812817618320596,7.520551638096646,0.16634026909157792,0.18363585080394138
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer2.0.shortcut.0,8192,0.44700793093512253,0.1998160903188993,0.005722835840373741,0.0038694053034321607,6.735752126081607,0.06636347694628732,0.1592869625604643
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer2.0.shortcut.1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer2.1.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer2.1.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer2.1.conv1,147456,1.1516576096093147,1.3263152497710406,0.03798635252501508,0.002376112839985916,7.350107595201889,0.1566858164581306,0.1738031424323191
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer2.1.conv2,147456,1.3024148084080995,1.6962843331607067,0.048582457807995603,0.002692952051767993,7.418412856601494,0.17556515572587839,0.1882037574411909
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer3.0.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer3.0.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer3.0.conv1,294912,1.7413071543907366,3.032150605932365,0.08684235655570442,0.002539831236552282,10.075608666749071,0.17282401609515619,0.14988327114366026
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer3.0.conv2,589824,2.340356542915028,5.477268747965182,0.15687180070527776,0.0024190397179193117,10.4774312535603,0.22337121440140775,0.1511685490448979
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer3.0.shortcut.0,32768,0.8139077434238756,0.6624458148053453,0.018972789654843142,0.003552210990998235,9.462840226839445,0.08601093581981759,0.11560288707548476
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer3.0.shortcut.1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer3.1.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer3.1.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer3.1.conv1,589824,2.1210980392798,4.499056892236611,0.12885530884765242,0.0021894379527780316,9.951931201580138,0.213134314970246,0.12229765103732382
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer3.1.conv2,589824,1.886680109274606,3.559561834732439,0.10194768605131983,0.0019348705134068177,9.909398165569185,0.19039300649256302,0.1315083396850418
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer4.0.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer4.0.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer4.0.conv1,1179648,1.8100417200468808,3.276251028310271,0.09383351849669312,0.0012953235143075442,13.534018544143159,0.1337401536833401,0.09063543413609748
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer4.0.conv2,2359296,1.7584024293898508,3.091979103684129,0.0885558755754344,0.0008796115183972673,13.669399479787648,0.12863786971694877,0.09810519454018726
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer4.0.shortcut.0,131072,0.9522993441388576,0.9068740408472984,0.025973340061766794,0.0020049193401435917,13.434988044169412,0.07088203882340942,0.10966541749906754
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer4.0.shortcut.1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer4.1.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,layer,layer4.1.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer4.1.conv1,2359296,1.4385123679613767,2.0693178327778474,0.05926632955156709,0.0007004254468402091,13.816221933372363,0.10411763613080977,0.10873103244012466
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,layer,layer4.1.conv2,2359296,0.6811724299108147,0.46399587927060376,0.013289081191798217,0.00033810884703369584,13.585658924140455,0.05013907928311335,0.09908990345553313
attack_a0.5_s0_e1b_persist_s0,200,300,bias+weight,clean,100,layer,linear,5130,1.0507988268684485,1.1041781745481074,0.03162423216957862,0.011849014592872197,5.565853418663088,0.18879383767904712,0.9104019925857674
attack_a0.5_s0_e1b_persist_s0,200,300,bias,clean,100,kind,bias,10,0.01649584030526476,0.0002721127473767973,7.793449370494525e-06,0.003707825019955635,0.15074438823477104,0.10942921655945127,0.6598791680395066
attack_a0.5_s0_e1b_persist_s0,200,300,bn_affine,clean,100,kind,bn_affine,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,bn_buffer,clean,100,kind,bn_buffer,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,300,weight,clean,100,kind,weight,11164352,5.9089170325124964,34.91530049711629,0.9999922065506316,0.0011444741948907025,43.256458700493965,0.136601959800399,0.1458559264239471
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,conv1,1728,0.3636895178247851,0.1322700653756247,0.0031537813440833677,0.006797045127276154,5.769284616786382,0.06303892804431759,0.5856555720682718
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer1.0.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer1.0.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer1.0.conv1,36864,0.5828479544981019,0.33971173806262145,0.008099916929998504,0.002378991935226233,5.677405252445753,0.10266097426232143,0.27181843457791804
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer1.0.conv2,36864,0.6422888082894855,0.41253491325392755,0.009836276329859964,0.0026395892019930806,5.612859067552478,0.11443166496064537,0.2652327099931153
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer1.1.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer1.1.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer1.1.conv1,36864,0.549566896770481,0.3020237740259365,0.007201303948007146,0.0022457243179463526,5.337147835666775,0.10297014691964647,0.24643032773966483
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer1.1.conv2,36864,0.6542658788253168,0.4280638401950641,0.010206540304112261,0.0026962055662771373,5.318651064727218,0.12301349926193601,0.23305488939335434
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer2.0.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer2.0.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer2.0.conv1,73728,0.810892509836755,0.6575466625093518,0.015678214047881143,0.0023508226929235664,7.164370703465423,0.11318405250087414,0.18527345174751078
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer2.0.conv2,147456,1.3481606604859193,1.81753716648183,0.043336447982771475,0.002780842080260267,7.520551638096646,0.17926353349621058,0.18936140993443068
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer2.0.shortcut.0,8192,0.4786914247754953,0.2291454801535937,0.005463630325857593,0.0041532158629894456,6.735752126081607,0.07106725660553141,0.16686572618974457
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer2.0.shortcut.1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer2.1.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer2.1.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer2.1.conv1,147456,1.2444374803316542,1.5486246424541963,0.0369246321341871,0.0025698422782942385,7.350107595201889,0.16930874333649434,0.17855823367965395
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer2.1.conv2,147456,1.4139564650618064,1.9992728850900794,0.04766966364477798,0.002923542555948729,7.418412856601494,0.19060094017328189,0.19226940493901676
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer3.0.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer3.0.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer3.0.conv1,294912,1.8821478504480194,3.5424805309461,0.08446513561892605,0.002747536296117675,10.075608666749071,0.18680239702633278,0.1552093278107155
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer3.0.conv2,589824,2.5425490547597405,6.464555695859649,0.15413763570383165,0.002629645024611225,10.4774312535603,0.24266912311123642,0.15403251260361045
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer3.0.shortcut.0,32768,0.8795163792484524,0.7735490613663075,0.01844411728037024,0.003836437410076464,9.462840226839445,0.09294422796592094,0.12017764792264655
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer3.0.shortcut.1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer3.1.bn1,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer3.1.bn2,512,0.0,0.0,0.0,0.0,16.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer3.1.conv1,589824,2.321666739160199,5.3901364477227505,0.12851972003352857,0.00239714571527991,9.951931201580138,0.23328806159668503,0.12456090707589756
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer3.1.conv2,589824,2.0698053780593573,4.284094303043438,0.10214780381988166,0.002125046271445629,9.909398165569185,0.20887296518682877,0.13336986306505513
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer4.0.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer4.0.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer4.0.conv1,1179648,1.9836111140070403,3.9347130516122517,0.0938173318449337,0.0014216082699648662,13.534018544143159,0.14656482902969328,0.09169156920876158
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer4.0.conv2,2359296,1.93502790115455,3.7443329782465824,0.08927800450763491,0.0009700661818055757,13.669399479787648,0.1415591009697092,0.0983647506567837
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer4.0.shortcut.0,131072,1.04077353757805,1.0832095565227289,0.025827507390978836,0.0021945137683821647,13.434988044169412,0.07746739588873178,0.11045089581085897
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer4.0.shortcut.1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer4.1.bn1,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,layer,layer4.1.bn2,1024,0.0,0.0,0.0,0.0,22.627416997969522,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer4.1.conv1,2359296,1.5900454489729,2.528244529799431,0.06028219921657095,0.0007749494105643604,13.816221933372363,0.11508540154036091,0.10602758297138125
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,layer,layer4.1.conv2,2359296,0.7723802738932397,0.5965712874993959,0.014224347675253459,0.0003830683674767912,13.585658924140455,0.05685261776451576,0.09156874001241554
attack_a0.5_s0_e1b_persist_s0,200,350,bias+weight,clean,150,layer,linear,5130,1.315876991885243,1.7315322577729564,0.04128578991576772,0.014801817619819227,5.565853418663088,0.23641962748658144,0.9033240696635538
attack_a0.5_s0_e1b_persist_s0,200,350,bias,clean,150,kind,bias,10,0.016456813342372548,0.0002708267053856911,6.457456632378423e-06,0.0037200510036200286,0.15074438823477104,0.10917032159593575,0.7121950154133766
attack_a0.5_s0_e1b_persist_s0,200,350,bn_affine,clean,150,kind,bn_affine,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,bn_buffer,clean,150,kind,bn_buffer,9600,0.0,0.0,0.0,0.0,69.2820323027551,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,350,weight,clean,150,kind,weight,11164352,6.4761006818394495,41.93988004132139,0.9999935425433679,0.0012559609598236144,43.256458700493965,0.14971407453115196,0.1498395495324551
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,conv1,1728,0.3758942028486522,0.1412964517352237,0.003096952873148889,0.00706879357034672,5.769284616786382,0.06515438703698996,0.5951844680787359
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer1.0.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer1.0.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer1.0.conv1,36864,0.6006055860722072,0.3607270700211394,0.007906459944358627,0.0024550370703366126,5.677405252445753,0.10578874668379082,0.27665553375685914
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer1.0.conv2,36864,0.6640667350059878,0.44098462854151277,0.009665554906752673,0.0027304471983932155,5.612859067552478,0.11831167093521168,0.268713117300409
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer1.1.bn1,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer1.1.bn2,128,0.0,0.0,0.0,0.0,8.0,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer1.1.conv1,36864,0.5691919202264855,0.32397944205111384,0.00710102094977978,0.002329222609436743,5.337147835666775,0.10664720891235642,0.24933565748279127
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer1.1.conv2,36864,0.6757066239001934,0.4565794415825974,0.010007363922199922,0.002785789844086253,5.318651064727218,0.12704473665915306,0.23659388481412866
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer2.0.bn1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer2.0.bn2,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer2.0.conv1,73728,0.8389432296077075,0.7038257425046107,0.015426538520092396,0.002433777131591125,7.164370703465423,0.11709936075779953,0.18737334161954397
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer2.0.conv2,147456,1.396123684946798,1.949161343669426,0.042721956208918395,0.0028803605867347227,7.520551638096646,0.18564112742401684,0.19113986251293208
attack_a0.5_s0_e1b_persist_s0,200,400,weight,clean,200,layer,layer2.0.shortcut.0,8192,0.49505327961822826,0.24507774966076368,0.005371644026695379,0.004289564008396529,6.735752126081607,0.07349636244797741,0.1697599121150029
attack_a0.5_s0_e1b_persist_s0,200,400,bn_affine,clean,200,layer,layer2.0.shortcut.1,256,0.0,0.0,0.0,0.0,11.313708498984761,0.0,nan
